"","GTEX-Y8DK-0011-R10A-SM-HAKY1","GTEX-UTHO-0011-R10A-SM-HAKY2","GTEX-P44H-0011-R10A-SM-HAKXX","GTEX-RU72-0011-R10A-SM-HAKXS","GTEX-QVJO-0011-R10A-SM-HAKXV","GTEX-R55F-0011-R10A-SM-HAKXY","GTEX-RN5K-0011-R10A-SM-HAKXU","GTEX-NPJ7-0011-R10A-SM-HAKXW","GTEX-WVLH-0011-R10A-SM-HAKXZ"
"HAUS2",14.5242,16.8118,21.4538,13.5865,15.6143,13.9224,9.9206,16.567,18.9484
"RTF1",54.9568,56.2671,71.2507,49.3874,52.7882,52.1467,33.734,61.6004,53.1311
"PARP6",25.0904,34.912,23.9551,27.5053,33.2911,29.3655,27.793,30.3644,24.4518
"RPLP1",88.4325,98.8432,117.9898,86.1786,95.4476,91.525,113.9774,110.8028,92.8459
"PAQR5",1.3123,2.1769,1.7133,2.0373,1.9939,1.9122,2.1091,1.6837,1.6803
"LRRC49",19.0968,19.9557,18.0018,21.0381,25.6232,22.5915,12.9004,26.1649,17.0421
"TUBGCP4",9.9216,11.974,5.4731,8.7347,10.298,10.523,7.569,8.5381,6.2925
"RMDN3",35.3447,39.3342,38.4366,30.6438,34.1169,30.57,33.3205,35.8855,32.1469
"ITPKA",106.2279,64.049,51.9364,47.6796,59.3325,66.8923,26.0115,39.518,90.7576
"UACA",3.4127,9.4998,6.1972,6.2436,8.0122,4.7673,9.6432,6.4861,5.6394
"SMAD6",1.302,4.9658,0.4649,1.5119,8.203,5.9641,6.4437,2.4136,1.7005
"PLCB2",4.3729,6.9576,10.3082,4.2372,7.3477,8.1557,6.3162,7.5032,5.0124
"TMEM62",12.3418,18.5218,17.0186,13.3949,17.6782,14.525,10.4349,16.6874,15.0292
"PAK6",35.7825,20.3015,26.6652,21.5102,20.1298,31.8088,17.9592,16.8488,26.3871
"ADAM10",18.8039,33.8603,24.0075,21.7891,27.8541,19.405,20.0214,27.5133,18.6263
"DUOX1",2.7293,9.974,7.305,4.923,6.5553,6.3375,9.0463,5.1625,2.165
"SLC28A2",0.8706,1.9764,1.8499,0.3561,2.4765,3.3794,2.1449,1.9284,0.9766
"STRA6",0.0736,0.0191,0.1466,0.253,0.1772,0.1452,0.18,0.1388,0.1492
"CYP19A1",0.0426,0.2086,0.0513,0.0219,0.0293,0.055,0.1126,0.0505,0.0323
"ZNF280D",8.5651,15.397,9.2668,12.0145,13.5776,11.5276,9.1529,14.6408,8.6732
"SEMA6D",45.3908,45.5355,43.0716,27.9816,39.8256,31.8847,20.7321,38.5181,34.371
"BCL2L10",1.2454,0.9997,0.5245,0.9107,0.7494,0.7738,0.9812,0.3228,1.1567
"RSL24D1",38.0584,28.0363,37.4738,25.8023,33.4187,27.6373,11.3078,37.4347,42.3544
"SPTBN5",1.3885,4.3671,1.8122,4.503,6.0117,3.0218,8.3041,3.1904,1.3366
"GCOM1",0.0997,0.3982,0.1679,0.3498,0.3838,0.1981,0.2429,0.403,0.1164
"GCHFR",0.8319,1.6817,1.051,1.1854,0.7509,1.065,2.3303,1.0781,0.5887
"BCAR3",6.4031,7.9829,8.724,9.7489,10.8224,9.4001,11.9087,12.6619,5.5917
"TTLL7",85.7331,176.79,120.1935,88.2135,132.6799,87.5902,60.9769,125.1513,97.4401
"FNBP1L",15.2024,24.8896,19.0765,27.0606,26.7888,25.7794,32.0384,36.5541,17.4901
"KYAT3",33.1017,28.7545,45.8381,19.2713,33.4796,33.0393,17.9159,27.194,37.6425
"GTF2B",34.9831,32.2735,31.6584,21.2332,31.3808,24.5919,13.2632,37.7043,33.1178
"BRDT",0.2132,0.4057,0.1596,0.4264,0.2281,0.4924,0.1792,0.4175,0.088
"RABGGTB",20.7077,30.5142,25.4613,23.2408,32.6863,26.0475,14.7053,36.9336,21.6215
"IFI44L",6.3668,4.7214,5.4302,5.0442,9.5811,1.4406,16.1352,5.8942,4.7573
"GIPC2",1.2098,1.0508,1.1962,1.1361,2.0257,1.3546,0.9503,1.1452,0.9212
"ARHGAP29",8.5876,15.536,13.9626,14.4965,14.8789,14.4701,27.2223,12.5282,9.8333
"IFI44",9.2948,14.8089,13.4512,13.8284,20.7963,7.8303,26.7981,14.7295,7.6469
"SLC44A5",8.9485,14.2344,11.3812,14.6252,14.5751,13.6394,7.2321,14.1448,9.5677
"CLCA2",0.1864,0.1995,0.2552,0.2936,0.4768,0.2948,0.0783,0.2174,0.136
"DNASE2B",0.7304,0.7941,0.4101,1.0642,0.4186,0.9429,0.9353,0.8654,0.6645
"DBT",16.9953,21.6204,18.1326,20.3637,21.1754,21.0876,15.8925,21.4255,17.0565
"RTCA",46.487,47.8521,52.2352,34.8793,55.5798,36.0642,21.0854,53.2246,49.7582
"IFT172",15.2258,34.746,11.8821,26.9079,24.8941,27.9422,24.5956,22.3591,12.9949
"SELENOI",63.8215,61.793,50.9343,49.4528,78.254,53.0297,23.8296,77.6338,80.0671
"CGREF1",30.5455,28.0578,28.4276,26.3385,22.3527,23.7217,21.9317,23.7751,36.4439
"HADHB",61.298,66.8654,65.9554,91.5154,69.5108,68.0505,84.5845,89.948,62.7723
"KHK",10.0652,11.9128,7.2301,9.2098,9.6421,11.4074,10.9475,8.865,9.326
"ADCY3",28.9388,34.3899,25.5665,25.8077,32.6148,32.0703,30.9055,33.5619,27.8931
"PPM1B",13.1934,24.93,17.6607,18.7403,20.3478,18.543,13.1149,19.2373,12.0793
"PNPT1",17.3092,41.8119,21.313,23.7683,27.4875,24.9706,23.6611,25.5309,16.9416
"DYNC2LI1",19.8873,31.1226,25.7299,27.3722,31.6806,27.0626,17.0578,35.1296,21.2867
"LHCGR",0.0308,0.1172,0.0692,0.2772,0.346,0.4825,0.3969,0.2768,0.0436
"THUMPD2",9.2923,19.1997,12.9389,13.4626,16.9365,14.707,12.2546,17.2357,9.165
"CYP1B1",7.2736,7.4906,7.3691,4.8787,14.0391,11.5956,7.6116,8.9997,9.8876
"SULT6B1",0.0775,0.1106,0.0653,0.0697,0,0.07,0.1302,0.0803,0.0411
"RAB1A",119.6232,97.4655,110.0748,84.7313,94.548,89.8398,56.2519,104.4893,119.4263
"ACTR2",235.1418,191.391,311.1163,167.4879,216.0096,193.6295,98.3645,232.4999,239.2197
"PREB",24.0536,27.0027,21.1618,22.4674,25.1208,22.1841,26.2974,22.7017,26.2276
"SLC5A6",17.2436,18.5625,11.8853,14.4522,20.4762,13.4322,26.6032,18.802,10.7071
"ABCG5",0.414,2.0873,0.9066,1.5649,1.6608,1.1473,1.5308,1.8314,1.0254
"PREPL",364.0392,320.571,298.8984,224.5341,352.1362,214.1024,77.4459,372.8205,392.8552
"SLC3A1",0.6436,2.1054,1.4543,1.5822,2.5692,1.6312,1.2003,1.9529,0.4499
"EMILIN1",5.2322,5.5902,6.2007,4.3775,5.7906,7.4129,17.2558,5.2339,4.5212
"FBXO11",42.9084,46.3875,42.8999,34.1145,45.5248,35.4471,26.0867,46.5262,38.5899
"SIX3",0.0946,0.054,0.1594,0.2725,0.3644,0.2052,0.1272,0.0392,0.4419
"ATRAID",21.9175,24.164,31.3959,17.6656,22.5832,18.0138,20.7685,24.7802,26.0445
"CENPO",4.3353,5.5757,5.6889,5.3418,5.2176,5.2964,6.4107,4.1669,4.2858
"LRPPRC",92.3357,90.5958,94.2997,76.9949,97.886,73.1751,39.1731,98.817,114.4812
"TRIM54",4.518,8.005,5.8667,8.471,8.5186,18.2363,11.2951,4.8013,3.4369
"DTNB",22.3848,31.7167,24.3,23.5464,24.8825,28.2392,17.2655,21.4358,21.6561
"ACTR1A",129.8667,118.5595,126.4381,97.324,123.3527,96.2285,77.9013,128.8368,138.8438
"CYP2C9",0.0253,0.0722,0,0.0228,0,0,0,0,0
"MFSD13A",13.7439,17.3682,11.6743,15.4876,15.91,14.9459,19.3797,12.6797,11.436
"CYP2C8",2.1365,7.351,4.2718,11.2132,6.6324,11.0427,5.6043,8.6534,2.9248
"MYOF",3.4587,7.2995,4.3901,3.6133,10.4645,10.6878,11.0872,6.1061,3.6777
"LOXL4",1.0418,4.8877,2.4282,3.2367,4.4658,2.7857,3.55,3.3737,0.9241
"STAMBPL1",26.5812,33.1571,24.1668,29.4024,30.4662,29.6551,18.4211,36.987,24.63
"CH25H",4.1336,2.689,3.9425,2.1883,3.5848,3.5706,2.8606,7.626,5.4846
"LBX1",0.0708,0,0,0,0.0426,0.032,0,0,0
"ATAD1",79.0754,54.3585,83.1158,50.4769,71.4761,51.3432,30.4113,75.3359,82.3979
"BTBD16",0.6808,1.5179,3.0463,1.0722,1.0754,0.4614,0.5721,0.5294,0.5871
"KIF11",2.9517,2.918,4.6635,2.9689,3.3201,2.4581,1.7347,4.0404,2.8054
"CUZD1",0.0724,0.3099,0.0914,0.3583,0.0871,0.6541,0.6691,0.2251,0.0576
"TACC2",7.1415,11.7175,9.2693,9.3112,9.3386,9.3789,9.5591,7.7289,6.3089
"DUSP5",9.5381,11.2698,12.4856,8.6751,10.8211,7.8323,17.5281,12.5975,20.4207
"CALHM2",5.2855,6.2695,4.7023,6.4812,7.196,5.254,7.2454,6.302,6.1364
"ARL3",49.7959,41.3462,58.5768,45.0197,49.7612,43.3169,36.681,60.1658,50.7105
"CEP55",0.1248,0.089,0.1577,0,0.1126,0.1128,0.2097,1.0997,0.0828
"KIF20B",3.5265,6.013,5.9783,4.3706,5.5749,5.0367,3.6415,7.2505,3.9574
"ENTPD1",6.3382,9.5091,6.686,7.8203,11.3624,8.4669,8.0541,9.0835,6.7734
"EXOC6",30.4754,31.5736,33.3674,25.4541,32.5913,29.9494,16.3993,34.2469,35.5237
"PLCE1",7.0704,11.6636,7.5927,9.8487,10.1623,15.044,17.5977,10.4278,5.334
"RBP4",61.2296,32.8587,51.4242,28.709,30.6794,35.6994,11.5985,37.6734,65.0304
"DBR1",10.085,12.209,13.591,10.423,13.3118,9.231,7.4633,13.9639,10.4458
"DNAJC13",34.8635,50.053,34.5014,36.2984,47.3089,37.854,29.5212,43.8067,36.9837
"GPR87",1.2785,3.4615,1.491,3.5403,2.1304,4.4435,7.0522,3.2628,0.7307
"ANXA7",94.1693,101.3064,121.5285,65.1522,99.042,71.1575,47.5107,111.6936,104.0127
"FAM149B1",11.3526,16.8523,10.6718,13.3687,14.5255,14.9164,14.4563,14.1696,11.1373
"ASCC1",12.1311,18.8459,15.5678,14.1195,16.6466,14.4754,15.2111,17.0038,13.3833
"PLA2G12B",0.0328,0.0937,0.0553,0.1182,0.474,0.1186,0.0552,0.2042,0.1045
"ZNF365",155.7666,114.6659,136.7957,90.0167,116.0914,89.0766,33.2244,126.0651,119.1442
"OIT3",0.1737,0.3097,0.0366,0.2344,0.3135,0.1177,0.2919,0.3151,0.1382
"ADAMTS14",0.5165,11.8975,2.9675,0.6142,5.1282,0.7834,1.9531,0.8989,1.8797
"RPS24",75.7413,75.7147,85.3292,69.9648,78.4257,79.1282,58.3091,97.2443,77.376
"TET1",10.7831,13.9161,8.3401,10.8532,12.1483,13.195,8.8685,10.4544,9.4503
"DNA2",5.785,19.3955,6.3739,8.4615,11.8171,9.8903,11.0192,11.6068,4.6801
"MYPN",0.0224,0.1708,0.189,0.1615,0.108,0.1352,0.5154,0.1241,0.0873
"AOX1",0.9489,3.6559,2.3817,1.0931,1.4161,1.0118,0.6698,1.2003,1.8231
"ATIC",24.6856,43.1133,28.5749,27.1668,26.3827,26.0784,28.6003,25.4253,20.5078
"SMARCAL1",9.8901,18.6443,8.7463,12.4484,12.3274,12.463,13.03,11.6024,10.4231
"BARD1",4.4339,7.5847,10.1987,6.1015,7.6371,7.5479,7.9078,10.1923,6.9517
"STAT4",41.5166,34.5117,33.6637,24.4945,35.8408,29.2885,11.3328,38.6185,28.8899
"MSTN",0.8559,2.4946,0.7669,2.4584,2.893,2.633,2.6933,2.3412,0.5799
"CARF",9.8793,15.5751,14.3075,12.8934,12.4518,11.8728,10.0682,13.5588,10.4596
"ASNSD1",26.5871,24.2902,25.2996,17.7738,30.481,23.5591,13.8532,29.9429,34.0322
"METTL5",16.7177,18.7673,15.6355,14.7068,15.7853,13.7308,11.3834,18.6518,17.0415
"SSB",38.3342,34.6412,41.1344,29.1062,34.3508,29.7396,19.4614,43.0515,39.1055
"NAB1",35.2112,54.472,47.1409,44.6407,45.335,35.6161,39.2113,48.792,36.9295
"CDK15",0.1747,0.451,0.1681,0.5839,0.5806,0.6765,0.3075,0.3277,0.1766
"PPIG",34.4071,33.8941,39.1657,30.7581,37.4666,31.7847,22.4011,43.6985,36.1777
"FASTKD1",18.6331,36.9615,19.5533,31.0385,35.4718,32.7144,26.299,37.4592,20.841
"MDH1B",8.2215,7.2975,7.0295,12.0496,11.4547,9.1465,4.0886,9.7575,6.8232
"HECW2",24.4655,34.2893,29.0464,25.1035,29.4677,27.26,15.1312,31.0737,28.6921
"IDH1",17.5343,17.3041,13.2873,19.2511,22.3779,18.4613,18.5998,22.3365,18.3801
"OLA1",70.7459,47.6559,68.3207,44.4376,56.501,43.1666,16.4478,67.6195,72.6426
"CIR1",29.8031,33.9301,38.8035,26.7493,34.2545,28.5231,20.1987,38.989,30.4176
"ITPRID2",38.4395,80.931,48.5741,75.1422,65.4506,62.7956,97.2454,60.814,29.6789
"CHRNA1",0.897,0.8533,0.5384,0.7423,1.0671,0.2795,0.4852,0.62,0.5253
"FAM117B",21.7587,32.1821,26.9538,24.69,27.3815,26.5856,19.2998,30.9998,22.0423
"WDR12",21.3814,21.9455,19.0965,19.4668,20.9077,18.0116,10.8015,23.9763,21.9142
"ABI2",56.1175,53.7625,70.3231,48.2551,55.6746,52.2002,30.6527,56.9406,62.3949
"ITGAV",68.7474,59.4764,63.5435,84.9484,93.711,81.8318,126.5425,73.6339,66.6753
"SLC40A1",11.0266,6.6342,7.1757,9.1788,14.2372,7.6767,9.4706,11.1042,7.4153
"SLC35A5",39.2248,39.5098,37.0236,30.5261,39.1324,25.4435,23.4462,44.3612,43.9608
"SLC49A4",17.8176,17.4204,23.663,19.081,24.289,17.9025,15.4274,27.5576,20.8483
"SENP7",20.3866,36.0543,22.9445,29.3268,29.3844,26.1688,27.7884,32.97,18.4619
"GUCA1C",0.2205,0,0.5201,0.0794,0.1062,0.7971,1.186,0.0915,0.5149
"CCDC54",0.1287,2.8151,1.3727,1.1579,2.1678,1.3177,1.4416,2.4011,0.5463
"COX17",28.1527,25.7596,20.0922,19.3893,22.8249,19.8572,13.5446,24.788,27.1457
"PARP9",4.3306,5.4912,4.4797,4.4453,7.9077,7.64,21.063,9.2062,3.6396
"MNS1",4.9066,7.4683,4.8904,8.0221,8.6117,7.1313,11.0641,12.2516,3.993
"USP8",10.478,12.5633,11.8189,11.187,13.6011,11.7363,10.2619,13.486,9.9209
"SECISBP2L",123.6651,178.3424,189.9131,99.5281,140.6249,110.7138,80.7201,128.1782,123.273
"TMOD3",9.2561,13.0909,10.5007,10.2465,12.2496,11.6586,14.6152,12.6554,9.5636
"SPPL2A",13.7129,16.8634,15.9842,15.7352,16.5726,16.7916,22.3929,18.3921,12.7067
"GLCE",30.7705,25.8322,29.113,19.9994,24.9739,16.9048,8.9012,27.7442,32.3987
"SHF",12.493,18.321,12.6165,14.6702,18.5322,15.2422,17.9469,13.9206,12.6151
"APH1B",15.8166,21.2373,24.9123,18.1645,22.6335,14.6083,18.9424,24.3877,19.622
"INTS14",14.4008,16.2864,21.0957,14.0248,18.5201,13.7077,11.579,18.7867,15.739
"CILP",0.1718,0.387,0.1675,0.3417,0.4352,0.4248,0.5318,0.375,0.1152
"PARP16",4.2022,8.9257,6.6147,5.9022,7.4948,6.2252,8.8919,6.2281,4.051
"PPCDC",4.1069,6.3682,4.7275,4.3613,5.9311,4.404,7.3855,4.996,3.2404
"HCN4",3.1074,2.1589,2.1613,2.3895,2.1064,2.7746,2.5178,1.4302,2.2199
"SEMA7A",67.3038,72.3671,44.6044,35.4043,65.2619,31.9604,33.785,42.2996,46.8049
"UBL7",80.3397,76.2462,65.237,48.578,73.8113,50.4508,41.6062,65.3378,85.7114
"ARHGAP24",10.0649,10.6856,9.6367,14.1948,20.8192,11.8009,9.3734,18.8011,7.9279
"FAM13A",19.9555,32.1951,19.4027,20.7597,26.2184,23.5689,23.6214,26.7593,16.0484
"HERC3",1.7753,5.3818,2.8665,2.9435,3.688,2.7559,2.3647,3.8339,1.3996
"HERC6",18.1927,22.1321,20.471,12.9832,22.7074,18.174,18.274,25.3828,25.4681
"HERC5",2.5646,4.3362,4.8467,4.0925,5.4209,2.5707,6.7372,5.6308,2.8824
"PCDH10",52.6415,69.1818,85.0427,63.6699,69.1974,55.9762,48.783,75.8381,70.1233
"NDST4",1.5046,2.0091,1.3952,1.615,1.4951,1.2973,0.5568,1.6029,1.6996
"ZGRF1",7.9065,14.1631,11.4284,9.2168,13.8049,11.0077,7.1654,10.5362,8.8893
"AP1AR",17.9328,18.4261,20.6755,13.5533,15.7116,12.9955,7.9593,17.9543,22.2103
"COPS4",61.6288,43.5908,53.4243,35.0586,56.2037,39.1051,19.1382,58.5382,73.0877
"HNRNPD",38.0403,59.9798,60.08,49.7677,42.7814,46.8886,31.7877,48.1698,28.2485
"PRKG2",15.3224,8.9062,7.4206,12.0107,10.5789,16.3218,5.2111,9.3424,11.1197
"RASGEF1B",6.8814,11.7402,8.3735,5.3265,7.3292,5.0294,3.3214,6.8053,7.4007
"SEC31A",36.3055,42.5955,41.3647,32.8478,44.2718,35.0783,30.7178,45.8796,37.0307
"FGF5",1.7802,3.0044,1.7013,3.5894,2.8223,2.8771,1.2371,2.0587,1.0175
"GPAT3",3.6274,5.0143,2.0766,3.5961,5.6616,3.5596,1.405,4.6423,4.4218
"IL21",0,0,0,0,0,0,0.0524,0,0
"FGF2",17.0033,14.3588,25.0818,37.7788,26.5186,48.0814,63.7,51.8027,13.472
"BBS7",54.47,51.56,51.8517,41.3088,60.2787,31.9932,21.4735,58.2988,57.1327
"KIAA1109",111.7323,144.79,83.0349,113.1746,156.0409,113.9925,112.9045,131.7745,118.3736
"BMPR1B",17.7222,10.8524,28.0088,41.2925,24.3138,30.5025,54.1923,36.343,16.3199
"RAP1GDS1",96.1373,75.4565,87.2118,49.6011,93.6596,56.2227,27.1203,85.3204,106.1273
"LARP1B",17.9783,23.3361,22.55,22.0184,23.3444,22.8623,18.3843,21.9411,17.8303
"MMRN1",1.0621,0.7445,1.9305,0.5199,0.6279,0.9935,0.3915,0.8887,1.1175
"PDE5A",6.9512,17.2857,8.5883,14.9407,21.8102,13.7244,18.3971,16.768,6.611
"PRDM5",6.0792,4.3258,7.3966,7.5051,5.6219,6.8437,6.1647,7.673,6.1551
"TRPC3",4.4758,3.611,1.9718,4.1435,3.7432,3.546,5.3116,1.7684,3.331
"NAAA",8.184,14.1996,12.4155,8.6208,11.0806,10.463,9.3782,14.2704,7.8849
"NUP54",19.8731,29.441,26.6086,21.8096,25.326,22.3872,17.1001,28.3527,19.2104
"CXCL9",0.0372,0.0531,0,0.0335,0.0895,0.0336,125.9655,0.0386,0.1184
"BMP2K",8.7505,9.1696,9.7547,10.897,12.2844,8.6264,10.3747,10.2293,8.4769
"G3BP2",108.3671,88.1977,100.9986,65.2145,104.1693,64.2046,26.9047,112.9293,131.9608
"SEPTIN11",85.6632,97.3359,105.8779,96.4426,103.99,94.0473,92.8518,105.3017,94.4474
"FRAS1",7.6174,19.3137,7.6541,16.4049,19.1263,19.7859,14.0961,17.857,10.7155
"SCARB2",43.2156,55.2849,76.3131,34.1111,48.8881,28.8655,23.1449,48.6704,46.7473
"CCNG2",27.0454,28.784,36.4756,26.9254,29.6749,28.8125,22.4307,27.6745,26.9075
"CNOT6L",24.0703,35.708,34.0945,26.5159,31.1056,24.4456,24.1419,37.1385,22.9901
"USO1",76.2676,80.0637,65.6098,58.3027,84.7027,58.3605,40.4035,81.2011,77.9492
"CDKL2",30.6267,33.0127,27.9541,29.4845,35.5746,31.1139,13.7003,41.8352,37.4124
"SHROOM3",14.7002,12.0139,9.7052,15.2476,10.2487,15.1425,14.2311,9.1216,10.899
"ANXA3",3.8384,9.4878,6.9783,7.6262,6.7652,6.3307,7.8788,8.1332,4.6198
"PPA2",32.8925,39.6581,36.8463,29.3135,36.9097,30.0936,24.768,35.1237,31.1679
"CENPE",1.1789,1.1806,2.3693,1.7311,1.145,1.7943,1.4079,2.6269,1.6082
"GSTCD",5.5154,6.869,8.5214,6.7406,7.3055,6.6503,6.1706,9.1697,5.8457
"INTS12",5.5591,7.1055,5.8806,5.5958,6.7537,6.452,6.3763,6.0641,5.0198
"ENPEP",0.9044,2.3912,0.6721,1.4004,2.1608,1.7667,1.8105,3.1714,0.7694
"CASP6",2.1137,7.2387,3.0265,4.8032,6.5503,4.3453,5.7727,10.2998,2.8606
"LEF1",3.725,5.9303,2.581,5.0156,6.5228,4.2055,11.7002,3.7131,3.6185
"HADH",5.7219,11.1896,6.6692,8.0971,8.2411,8.207,8.3816,8.4825,4.9509
"EGF",1.2047,3.7453,1.9046,2.7255,3.256,2.0069,2.4431,4.0191,2.5645
"PAPSS1",82.2789,99.5893,104.9143,66.013,94.948,68.1338,37.4758,97.1431,101.477
"SEC24B",36.6403,43.1186,39.2043,36.7551,47.423,34.666,33.8404,51.6031,35.6348
"C4orf17",0.0158,0,0,0,0,0,0,0,0
"PPP3CA",502.1111,435.5605,467.542,349.6641,411.7019,359.2858,150.7441,449.0759,439.2941
"SLC39A8",11.606,8.9759,11.3969,8.5414,11.4984,5.856,10.3854,8.7229,7.4673
"MTTP",1.0081,0.7057,0.753,1.4379,1.5566,0.9453,1.4705,1.1635,0.9994
"FBN2",0.4777,0.5764,0.4841,1.0905,1.0937,0.9897,0.7637,0.8859,0.404
"MAPK8IP3",141.301,170.234,153.0568,125.6792,148.4023,132.3665,162.1558,138.6012,142.1413
"RGS3",4.6486,7.2654,5.9938,5.8015,7.0504,5.1459,10.5401,4.3759,4.721
"GUCD1",20.0787,23.2346,23.0411,19.0689,19.5961,21.2793,33.4908,18.9647,19.5151
"TTLL8",0,0,0.0639,0.0683,0.1369,0.0685,0.1594,0.0393,0.0403
"RNF185",28.5116,28.8936,30.3977,27.4685,31.4647,26.5048,21.795,33.5587,29.9637
"SHISAL1",85.9066,60.865,86.3644,79.5112,67.2369,87.771,72.2538,62.0864,99.0587
"PARVG",0.6014,1.3086,1.2238,0.3859,1.3473,1.13,1.9115,1.1854,0.6447
"B4GALNT3",3.8157,16.5153,7.2698,11.2777,12.8445,8.194,14.0328,8.4231,3.7364
