"","C3N-03446","C3N-03450","C3N-03452","C3N-03026","C3N-01197","C3N-02684","C3N-01191","C3N-01365"
"GLT8D2",4.0207,3.6729,6.1388,7.4408,6.668,6.483,2.2215,7.1758
"MTERF2",11.7838,14.8026,14.192,16.5351,17.7084,16.6008,17.3697,16.6058
"SOCS2",3.1027,3.7933,2.9479,2.9437,3.5343,3.3869,1.6355,3.6478
"NFYB",15.9573,26.1142,21.4143,22.6292,23.3036,26.0092,32.7921,25.0469
"WASHC3",28.385,31.0349,28.246,29.2533,22.1002,26.4159,41.2665,29.3048
"APAF1",20.8016,22.138,18.5515,18.6255,13.9287,17.2703,20.1858,16.8928
"DUSP4",6.6691,3.4823,4.5821,1.4001,3.2691,3.1419,0.8065,1.8959
"CLU",768.0765,1477.0375,1788.6224,1676.911,863.8786,1036.1151,505.9057,859.2535
"TNFRSF10B",18.4178,15.101,13.9083,17.3851,7.6284,8.1918,12.5641,6.8343
"SORBS3",16.7909,17.5213,20.0146,11.5612,8.5888,9.265,12.3775,6.6958
"PTK2B",72.4992,110.5206,97.0156,72.1114,93.0981,125.8741,23.5575,124.3484
"CHRNA2",2.3487,1.6464,8.2815,2.1829,4.5029,3.3947,0.4497,2.6781
"ADRA1A",9.0576,15.989,17.6322,12.0173,11.5731,11.5662,9.8845,13.4408
"PPP3CC",25.6958,27.74,27.147,23.5175,27.5528,29.6066,27.2093,27.5764
"PDLIM2",2.3102,1.5465,1.8655,2.0405,1.8241,1.0846,1.6254,0.9317
"EPHX2",5.1539,12.0261,13.0979,9.6641,13.2171,11.7505,12.8444,8.8479
"RNF170",14.0576,24.7572,21.2589,19.7641,19.4873,24.8024,28.5269,22.9645
"NPPB",1.4861,0.7644,0.0995,0,0.2775,0,0.2473,0.1094
"UBIAD1",11.6791,15.374,9.1772,8.6553,7.605,10.5771,17.1998,8.9488
"TARDBP",25.8634,28.5396,22.4207,16.7888,14.1357,19.8901,25.9002,18.2408
"TNFRSF8",0.2484,0.4259,0.3512,0.3979,0.1031,0.048,0.0689,0.0813
"PRAMEF2",0,0,0,0.044,0,0,0,0
"ZNF706",18.1169,33.4235,26.4936,26.6496,19.8144,29.3516,30.8125,32.7024
"LYPLA1",13.0902,7.6092,8.4355,9.7701,7.5141,7.0491,6.5464,6.5682
"CRISPLD1",7.3024,12.7181,7.1647,7.9471,3.0642,3.9951,9.8642,3.5049
"COPS5",11.4831,15.1938,12.825,15.2168,12.1373,16.1331,19.9763,14.5888
"RDH10",15.0984,3.086,4.4935,8.0066,2.23,2.4862,2.1677,2.1942
"EPX",3.8696,2.1098,1.7361,1.275,1.626,2.8911,2.1895,2.3362
"AKAP1",85.8269,41.2265,36.4021,38.383,39.5384,40.8927,26.6412,40.5024
"COIL",23.0397,19.679,16.8776,17.4923,14.6361,17.8929,20.0423,15.7295
"TRIM25",25.6365,11.9273,11.4868,10.1404,8.4898,10.4095,7.0122,7.2239
"SCPEP1",84.029,38.5563,32.1826,60.6217,23.247,27.8823,29.4262,31.6416
"SPOP",35.2549,31.2593,33.6468,34.4346,28.5411,30.8805,33.3044,29.8025
"TBX2",4.6189,3.2211,4.0545,1.9712,1.7123,2.074,1.8713,1.5794
"SLC35B1",19.1413,15.1947,13.0925,13.8247,10.4778,14.8623,14.799,14.7628
"TBX4",0.2633,0.1083,0.0176,0.0181,0.0492,0,0.0438,0.0194
"TEX14",2.292,2.8659,1.0982,1.1528,1.3838,1.2702,3.6827,1.4111
"FAM117A",9.0263,4.5857,4.5796,5.5877,2.7406,4.2095,2.4421,4.8925
"NCAPH",7.1054,1.2237,0.549,0.8607,0.9607,0.6564,1.0701,0.4024
"LRAT",1.6896,1.695,2.3283,1.1789,0.9649,1.2252,1.9403,1.2542
"TMEM131L",8.6568,12.6299,6.7998,7.3092,6.9156,6.0193,10.613,6.1434
"MND1",0.6267,2.0773,0.6062,0.5736,0.065,0.7259,1.7382,0.2563
"TRIM6",1.8049,0.901,0.5332,0.8381,0.1487,0.4381,0.9276,0.3518
"ABCC11",0.9318,1.4186,0.6156,0.6652,0.638,0.7339,0.734,0.7409
"TENT4B",10.8007,7.9992,8.1838,8.4057,6.7008,9.2341,6.7657,9.9717
"ADCY7",18.7538,11.4216,7.7792,13.0579,2.4005,4.8388,10.308,4.2631
"CEP89",10.8713,9.6242,8.2337,7.8456,8.1403,8.1872,8.0976,7.9454
"TSHZ3",9.1237,9.7516,8.9006,5.9138,8.9823,11.1276,1.9138,9.8703
"ECHDC2",11.738,11.3173,11.9456,9.9295,8.7533,9.9209,6.5365,8.1535
"TAS2R8",1.7876,0.613,1.3681,1.1686,2.7026,1.0353,0.9916,1.7549
"PLBD1",25.2073,4.3294,6.1111,18.3063,7.6944,3.0019,4.792,1.7613
"TAS2R10",6.0584,4.3626,4.3274,3.6735,4.3372,4.4738,5.7132,4.3119
"PRB2",3.6342,0.9648,1.2168,0.4426,2.0252,1.0184,0.7804,1.1652
"PYROXD1",11.0675,9.6831,7.9652,7.0165,6.5407,8.1934,10.9835,6.7273
"IAPP",0.3424,0.2516,0,0.0672,0.0457,0,0,0
"KCNJ8",4.693,5.3449,5.9204,5.0046,3.3649,4.1134,2.859,3.8871
"TAS2R7",1.44,1.6788,2.1214,1.252,2.0618,2.085,1.0384,2.6152
"BCL2L14",10.2292,3.7476,4.2036,1.8649,1.9988,2.7536,1.8153,2.6973
"TAS2R9",1.3702,1.6109,2.4905,1.8811,2.6504,2.2958,0.8958,2.4501
"PSPC1",50.4559,50.3313,44.8886,43.7348,45.0958,51.1391,45.3092,48.1484
"ZNF549",7.4157,7.2203,7.593,7.2074,6.5753,8.1564,7.4442,7.9978
"A1BG",0.7367,0.839,0.8633,0.6682,0.5651,0.96,0.9195,1.0654
"ZSCAN18",17.1175,24.7848,19.1846,22.3954,19.3131,23.8716,25.0379,22.5052
"ZNF211",18.197,22.4678,18.7027,20.0581,16.669,18.4534,21.8963,21.803
"PDZRN3",14.7736,14.8803,21.714,24.5876,21.5413,18.1947,5.5474,18.36
"RGSL1",0.209,0.0717,0.0544,0.1514,0.271,0.0706,0.0386,0.1709
"LHX4",6.4668,5.4429,4.6083,3.8218,3.6167,3.4699,4.086,3.3863
"RNF2",12.9027,13.1899,13.1856,15.5131,9.5833,14.9768,10.2429,15.9254
"TRMT1L",16.5509,19.691,15.8289,17.1956,12.7758,17.0757,23.1427,15.7642
"SEC22A",12.6598,12.1718,11.2034,10.4556,8.5424,11.4062,9.7709,11.8569
"CSTA",3.158,1.2678,1.7537,3.4366,1.5823,0.1338,0.3845,0.0567
"DPPA4",0.0632,0.0867,0.0564,0.0867,0.059,0.0549,0.035,0.093
"POPDC2",3.4309,1.8627,1.9146,1.5373,1.3349,1.9871,2.2997,1.4735
"B4GALT4",12.0603,9.4791,7.9348,8.051,5.7644,7.2334,9.3961,7.0725
"NAA50",46.1193,33.4724,33.7614,38.5564,30.1398,38.7315,30.5422,35.4718
"CD80",2.5215,1.179,0.921,2.2703,0.6116,0.9104,1.4441,0.434
"KIF18A",5.7534,0.6949,0.4679,0.6236,0.435,0.2428,0.659,0.3087
"GJA8",0,0,0.0506,0.1038,0.0706,0,0.0629,0.0557
"DESI2",35.1284,12.0602,10.9766,13.4026,8.3399,9.9812,11.5287,9.9029
"MAPK8IP1",89.4537,241.161,165.3232,156.7488,93.6136,145.731,243.1943,133.5378
"CRY2",57.0366,57.8008,46.2962,51.6269,54.8129,66.7995,30.1331,70.056
"PEX16",27.6716,33.3057,21.7505,25.3817,25.4162,26.7343,38.5682,24.5046
"DEPDC7",4.3813,4.8663,2.2748,2.5716,2.0456,2.9788,11.835,2.8985
"CAT",75.817,57.3986,37.915,57.6119,27.0669,26.9695,92.5126,27.5966
"PILRB",4.6547,1.859,1.5768,2.0925,2.0965,1.6968,2.8403,4.7979
"ZMYM2",59.8236,56.2235,49.8022,45.2327,41.2817,51.8375,61.3626,53.1016
"GJB6",17.0532,19.6941,26.5232,48.2141,63.095,39.0499,5.6758,48.7059
"GJA3",0.0404,0.1453,0.0405,0.097,0.0188,0,0.0336,0
"TBC1D15",19.3369,23.4835,19.1661,15.0641,13.4349,18.2655,26.6674,16.6569
"ADGRB2",61.6964,79.7666,96.1363,60.6379,46.8945,69.7324,18.4214,72.9807
"HCRTR1",3.126,2.1579,1.928,0.8752,1.2291,1.4651,1.4374,0.8479
"ZCCHC17",49.0747,76.57,69.6488,81.4327,51.2465,87.9793,59.9749,85.0867
"FABP3",90.7647,95.6925,118.5853,139.329,83.8411,126.1235,45.6522,133.597
"KHDRBS1",92.627,84.9325,65.4061,50.7427,37.6469,58.5468,62.9182,52.4158
"TMEM39B",10.7593,12.1167,10.6682,10.0805,8.672,11.7085,9.6751,10.0897
"CCRL2",3.3418,2.6054,2.9445,7.099,0.6241,0.5195,1.6391,0.3626
"CCR2",0.9222,0.3795,0.7411,2.279,0.9104,0.1602,0.4604,0.0776
"POLR3GL",18.0103,14.3436,13.2275,18.3844,13.0744,14.536,15.566,12.8752
"GHSR",0.5452,0.0701,0.0228,0.0468,0.0318,0.0296,0.0284,0
"TNFSF10",30.9743,6.3538,12.4695,16.7279,9.1081,7.0393,9.5409,3.7596
"ZNF639",11.5414,12.698,11.3655,10.9408,10.3881,14.1685,12.5819,12.1668
"SLITRK3",12.6082,18.0391,16.4851,13.5296,16.5796,22.0627,4.8969,21.2097
"PIK3CA",13.5765,13.3365,13.0385,11.8192,12.5689,12.7624,11.3171,13.0919
"PDS5A",40.9772,35.1204,32.6761,35.1166,25.2865,31.0002,35.6744,31.2489
"TMEM156",2.8337,5.1963,3.465,6.3145,2.1475,4.1029,9.6021,3.6888
"LIAS",4.6202,4.7433,3.7413,3.7968,4.4966,4.8618,6.3583,4.7295
"CPXM2",1.6467,3.7891,1.8717,2.7068,1.396,1.1482,6.7607,0.7976
"TMEM54",14.2563,16.4987,24.8609,19.7756,14.6297,17.9327,9.9471,18.1499
"ZSCAN20",8.1072,10.6644,9.6764,8.7216,7.9776,9.2473,12.2381,7.5013
"CSMD2",13.2294,18.1514,13.8723,9.0252,12.3588,12.4898,7.2807,13.6184
"HPCA",67.1789,86.5767,134.0237,96.8962,85.2416,113.7446,7.8453,143.5315
"LRIF1",11.2666,8.5611,8.8925,9.2391,6.0879,7.7259,10.5246,9.0693
"TMIGD3",21.927,26.39,20.3126,31.7978,11.6538,20.0278,55.8526,18.122
"CLCC1",16.6007,25.2742,19.6681,15.8012,13.9199,19.3713,27.426,16.006
"GPSM2",8.3837,14.8935,9.3135,8.9419,8.782,9.1228,21.7816,8.3804
"GTDC1",16.2778,24.5328,24.9943,18.9759,27.0699,26.6948,24.6036,26.5346
"CXCR4",41.3616,21.2254,41.1311,44.6152,10.0562,6.0854,21.9264,5.6134
"ZRANB3",7.6797,8.852,7.2028,7.4389,6.9012,8.9627,7.5931,9.7332
"ACVR2A",13.8535,13.2608,11.9211,14.628,11.702,15.8627,8.6352,18.1649
"POLK",16.6056,21.4449,15.7471,15.301,12.5278,15.3898,30.6342,14.7273
"SV2C",18.0122,6.5946,20.4207,3.1597,11.7063,6.7991,0.4667,8.0107
"FLT3",3.1117,2.2381,1.711,2.8826,10.8429,4.8571,0.9051,4.6192
"RPL21",171.2723,158.3335,155.1342,243.0297,180.0703,182.4447,299.1544,178.0425
"MTIF3",41.8759,37.6087,34.3268,35.818,30.3386,33.9847,38.5032,36.6304
"GTF3A",72.097,43.686,41.3921,48.2794,36.0959,42.0789,33.0919,38.8385
"RASL11A",3.8508,3.9201,5.2378,4.9011,2.9216,2.1606,10.5136,1.9492
"UBL3",84.7422,85.6451,62.834,61.2973,51.4795,65.0021,105.4741,58.4802
"FYTTD1",24.1953,27.0552,26.2391,30.491,21.8343,28.52,29.489,28.261
"MTERF4",10.5765,12.1652,9.6914,11.8528,10.7066,12.7754,15.2665,11.131
"XPNPEP2",0.3309,0.1238,0.9869,0.2271,0.1123,0.1045,0.0751,0.0221
"SASH3",12.8975,22.3893,15.474,31.2495,6.0218,6.4027,22.4537,5.2849
"OCRL",35.51,40.3388,37.1978,33.3788,31.8013,44.996,18.8917,45.5235
"PAEP",0.0724,0.0744,0,0.0497,0,0,0.0602,0.1598
"OBP2A",0,0,0.3404,0.2093,0.3797,0.0883,0,0.1497
"MRPS2",9.6077,11.333,9.1501,8.5294,8.6126,9.9789,7.9943,9.8403
"TBX22",0.0395,0.0813,0,0,0.0738,0,0,0
"FMOD",15.6747,2.4972,10.1713,20.3049,1.4248,2.1993,2.395,1.7362
"MYOG",0.5585,0.9337,0.6078,0.8147,12.9085,0.9705,0.1743,0.9767
"LAX1",3.5955,0.2596,0.4858,0.7144,0.3829,0.2466,0.2362,0.3483
"PLG",0.2351,0.6196,0.7673,0.8773,1.0837,1.2252,0.1834,1.3412
"KIAA1191",79.2631,74.012,73.8574,69.9476,59.1138,82.2671,42.7972,80.3109
"COPA",159.355,140.7839,116.5892,105.7962,83.1172,113.2578,136.9686,102.3532
"CD244",1.6024,0.562,1.6096,1.7249,0.5101,0.7277,0.3636,0.9921
"LY9",0.9578,0.1424,0.3941,0.5386,0.0431,0.0401,0.0192,0.017
"HS3ST2",25.2596,12.5585,44.4247,15.8226,9.6373,22.642,1.1695,15.6704
"RBBP6",35.4868,27.7949,22.7342,20.8219,18.5053,22.6615,27.5804,19.7675
"ZC3H7A",31.9798,25.5156,25.3728,23.0247,16.947,23.2814,23.6489,21.649
"PRM2",0,0,0,0.0998,0.1357,0,0,0.214
"SERAC1",7.6308,11.2927,8.6317,7.6665,7.4648,9.7195,14.2503,8.8286
"ANXA11",100.7531,53.9584,63.6113,56.9171,36.9887,53.8897,18.9532,52.878
"LDB3",11.3604,53.0876,12.6931,8.3979,6.4539,15.6529,64.3183,11.9087
"OPN4",0.6813,3.1537,2.5377,5.0856,2.7435,4.5499,3.8973,3.9501
"SHLD2",19.7573,14.656,17.4685,14.4648,11.7508,13.8865,15.7993,12.4266
"PRXL2A",58.1425,76.5943,84.0822,59.0291,94.3301,89.4846,37.5968,89.2632
"ZNF205",8.4443,7.804,5.8663,6.4473,5.1865,5.0606,7.1766,5.3527
"NAA60",14.1308,13.2108,9.5008,8.4024,7.0855,8.1592,9.7089,6.5564
"RPL5",158.5214,175.5474,154.3452,205.6957,142.1624,145.2766,190.7179,150.3501
"ODF2L",22.6109,13.3183,14.0549,14.003,15.7947,13.6714,12.1544,16.8038
"PTGFR",0.8944,0.5258,1.6135,3.9344,0.7841,0.3647,0.1671,0.9945
"SPATA1",2.36,1.2391,2.14,2.1768,1.1937,1.4949,1.5955,1.5927
"TRMT13",13.0564,15.9446,10.4985,9.0321,7.5813,9.6844,23.8668,9.463
"LRRC39",7.9756,9.0196,9.7973,12.2545,10.7027,8.7643,10.2841,10.6165
"RWDD3",6.6066,7.0771,7.8244,8.3578,7.1889,6.8305,9.4952,6.5124
"ZNF644",47.1142,60.1383,44.6047,44.374,39.1881,48.1909,99.5898,46.2509
"CCDC18",8.4052,4.7267,3.9899,5.231,3.5581,3.5537,4.5382,3.7543
"RPAP2",16.2192,19.0211,17.7834,16.0813,15.8137,18.2564,14.9592,18.3485
"SLC66A2",24.3982,29.9108,26.7078,32.4015,29.1091,36.6637,16.2578,39.653
"BBS9",17.1512,22.452,18.9535,17.772,13.0837,14.5235,24.8574,13.7576
"PMS2",17.0546,20.028,17.2888,17.6526,16.7767,19.569,13.1651,24.392
"ZMIZ2",40.8898,41.254,35.3045,21.6056,18.4632,26.6236,24.1546,21.5099
"OCM",1.5157,1.6891,1.0995,0.867,0.9436,2.6335,0.7357,1.4879
"SEPTIN7",55.1184,117.91,76.5031,90.8144,74.6863,92.5199,159.069,86.3291
"EEPD1",16.7251,30.7773,18.3093,16.0239,9.914,10.2462,23.7672,9.6157
"KLHL7",17.4514,20.1274,17.5591,19.4097,18.9655,21.6806,13.8519,23.0334
"HERPUD2",33.9061,30.9199,28.7647,26.0369,24.0064,25.9079,31.0729,25.6126
"CBX3",65.8897,41.7061,36.2032,38.7968,32.9252,39.7537,40.0654,38.5725
"HNRNPA2B1",87.9807,84.01,59.0771,57.901,45.8329,62.2727,92.593,45.86
"WIPF3",12.3517,23.3423,15.1715,11.2054,11.469,19.8334,6.3224,16.2722
"NXPH1",8.6146,16.6052,18.8927,19.041,16.2705,21.9189,6.2865,23.5023
"NPY",67.7475,39.2699,54.2028,18.1161,8.8016,36.4393,16.078,29.494
"FAM126A",12.7573,16.2289,11.2591,10.1815,7.5622,10.6227,15.512,9.2591
"HOXA7",0.5237,0.1796,0,0,0,0,0,0
"INHBA",2.9212,1.5287,2.6366,1.9093,0.6879,0.8165,1.4584,0.851
"FKBP9",53.5336,29.4196,40.5505,35.3494,25.9638,27.7452,18.3935,23.8585
"NT5C3A",13.8219,13.2893,11.9779,11.2239,11.8662,12.2955,11.8266,13.2804
"ARL4A",20.0158,22.9753,21.2841,33.4013,15.8129,25.1141,11.4531,34.4866
"CCZ1",4.1392,5.4025,4.6452,4.5932,5.4387,4.4345,5.6359,7.3237
"POLM",22.5235,13.6048,9.385,8.9231,8.9565,7.2544,13.9902,7.2115
"RAMP3",19.5388,8.3432,20.4899,14.4747,5.8522,10.2487,8.7731,4.9943
"MRM2",0.7291,0.225,0.2197,0.1501,0.1702,0.095,0.1517,0.0268
"TWIST1",0.7903,1.626,0.5645,1.8806,1.6727,1.0985,0.6576,1.3577
"SMU1",38.9248,49.0211,40.1941,42.7399,38.2886,48.3413,61.9061,43.889
"GLIPR2",11.4341,26.5007,14.0681,21.0164,8.6188,12.0278,53.3019,9.1285
"SLC25A51",25.2429,12.1394,13.2532,12.3523,10.9325,13.5076,10.3345,13.956
"CLTA",105.0893,111.6345,85.9476,103.6087,72.4261,98.565,100.9836,97.0548
"RECK",11.0902,13.8379,11.7026,11.114,9.7031,12.4905,17.3868,11.4341
"SPINK4",3.394,0.3325,0.6494,0.5547,0.7546,0.2808,0.5379,0.238
"TAF1L",0.1862,0.2089,0.2494,0.3021,0.0948,0.1618,0.0563,0.3614
"ACO1",29.1203,25.1855,26.2705,27.3496,21.7823,24.0884,19.9081,23.9112
"PHF24",47.4037,65.0935,87.7151,63.0527,64.9691,116.7371,8.8104,107.036
"DNAI1",2.7657,1.3776,2.6903,2.2981,3.3438,2.5039,0.6298,1.9506
"DCAF10",20.6851,18.8376,15.4151,14.8956,12.0396,17.1323,15.4799,15.3604
"CNTFR",20.4111,34.4102,47.7541,27.8147,37.8849,37.5554,11.7258,30.7941
"KIAA1549",11.3734,15.4411,17.9719,11.7307,12.1533,18.2986,3.7126,16.3943
"TRIM24",47.2058,18.875,12.1959,12.5792,10.4575,14.751,22.2797,15.2998
"CYREN",11.5477,16.761,9.3085,7.8723,4.9484,7.0431,17.2593,5.9253
"CALD1",35.2818,26.9817,31.5562,20.748,17.1265,18.2365,33.6705,16.5491
"AKR1D1",0.2775,0.0317,0.0413,0.0212,0,0,0.0257,0.0454
"NUDT10",7.1436,15.747,18.3486,17.0922,12.6264,23.8044,3.3966,27.8754
"SFTPA1",7.7269,2.1638,1.3223,0.884,2.5654,2.424,0.6072,2.3388
"NEUROG3",0.5396,0.4857,0.271,0.1852,0.3149,0.1758,0.3367,0.3973
"PLAU",10.418,4.7713,5.7817,17.4615,0.8329,0.4959,2.0484,0.4466
"SRGN",106.5116,101.3866,71.0346,137.7375,75.6437,34.8497,83.5185,47.7394
"CHST3",22.3661,47.9049,22.1813,17.3211,14.1974,19.8392,66.9796,14.4004
"BICC1",6.2036,4.2122,6.4116,6.7097,4.6573,3.9451,1.9469,6.2335
"CISD1",22.2048,28.5035,27.307,26.2601,28.1218,36.3894,14.3739,35.2012
"EGR2",15.7722,30.5721,11.4402,4.9923,4.208,2.899,12.6728,2.6459
"ECD",30.2904,38.4344,32.1316,27.513,28.9531,33.1546,34.4709,32.1876
"P4HA1",60.5504,30.4443,24.7836,39.1347,26.3964,21.78,34.2489,25.446
"SLC25A16",25.1633,16.0735,15.4976,17.1257,21.5983,19.1527,13.4688,20.3094
"ZWINT",22.1319,4.5534,3.0233,5.5602,3.348,3.1148,2.3572,4.2366
"VPS26A",23.3217,23.2717,21.773,16.6155,15.4401,20.9396,19.0803,16.5651
"RBM19",24.9316,30.1308,23.3611,22.5308,21.1704,31.5851,32.5353,22.0141
"CIT",44.863,28.942,34.8941,19.6303,40.728,36.0412,4.8295,35.5248
"IFT81",12.2182,8.6575,10.5367,9.0883,12.0968,10.262,9.8664,11.762
"ACADS",16.373,24.8081,13.3404,15.4187,15.1759,15.9758,23.2877,11.6391
"HVCN1",4.8481,10.2119,8.6765,8.0422,3.9612,4.8134,8.3321,3.2082
"DDX54",20.3575,17.9287,13.8129,17.7809,11.2117,14.2026,16.213,14.7895
"MED13L",24.8037,26.1249,21.4485,18.7422,16.8949,19.7068,24.355,18.4293
"CDKN2C",11.1908,8.894,4.9725,5.9347,6.5108,4.5127,11.6323,3.3881
"RNF11",79.4521,101.1396,116.5734,110.3052,95.596,136.8729,62.003,143.9279
"RASSF8",26.0448,23.4823,26.392,26.2573,23.2628,23.898,34.8855,21.0261
"BHLHE41",44.0079,94.3332,62.5582,51.6083,27.0475,40.7458,100.1315,30.0695
"SSPN",7.604,9.275,11.0464,8.8306,7.3179,7.0104,10.782,5.7699
"ITPR2",66.7266,56.7981,61.5101,66.1777,44.5503,38.3916,45.5075,36.101
"CCDC91",18.0548,18.5155,16.5971,16.045,20.9144,20.0036,18.2297,20.1296
"NECAB1",57.4084,103.1563,81.1456,51.6684,75.484,104.0505,94.8449,100.8097
"WWP1",27.8552,35.9843,31.7574,24.0223,20.4715,26.972,28.1272,26.4191
"ACOT9",16.9685,14.7514,17.2754,18.4024,14.0984,14.3754,6.716,16.1282
"PRDX4",48.949,24.6227,16.7119,27.2535,15.0417,14.4869,29.7329,15.5348
"DDX39A",38.5869,22.5384,17.3904,15.5629,9.1098,12.1211,27.459,10.5735
"PKN1",61.1307,54.8782,50.1405,42.9143,24.8861,31.3384,44.8245,28.5028
"TRIR",99.3562,101.7125,92.3287,124.3359,96.899,101.8635,119.2001,85.9149
"ADGRE5",45.511,14.2986,8.3651,7.0853,4.8741,3.9911,14.3797,2.6772
"WDR83",3.0342,3.4426,2.5099,2.6647,2.7083,3.5663,3.1558,2.8581
"GIPC1",62.181,55.6775,39.2267,42.9101,37.5953,39.856,56.0182,34.9989
"ACTRT1",0.659,0.3766,0.0981,0.2513,0.2735,0.5725,0.1218,0.3774
"CCDC70",0.9149,1.2235,1.4704,0.628,0.7689,0.8743,0.3045,1.0778
"SPRYD7",12.6484,15.439,14.6642,15.3342,15.7773,22.7146,12.4095,22.9338
"EBPL",13.4891,7.7013,5.6003,6.6203,6.109,6.0351,5.3875,5.3133
"ATP7B",7.8374,7.7746,9.4588,6.6085,5.6834,9.2533,3.0209,8.8553
"ZC3H13",40.405,72.4376,54.4633,45.3312,40.8689,56.1877,77.7987,49.8222
"NLN",12.3884,16.3257,14.6785,13.2903,11.7567,14.0379,11.3165,14.7438
"CENPK",13.9668,0.5526,0.4742,0.5363,0.456,0.6576,0.7111,0.4674
"OPTN",74.4982,97.3859,122.5502,109.6679,85.857,134.4927,66.7933,114.871
"ITIH5",9.4152,9.1083,19.5502,12.9503,10.4776,8.3732,6.1584,5.8729
"ATF1",16.0239,8.5287,10.4563,11.4075,8.7833,9.9157,9.9921,8.9783
"TSFM",2.5894,2.7649,2.4583,2.0249,3.2443,2.8475,1.7455,2.6063
"NEUROD4",0.0804,0.1102,0.3409,0.1103,1.0758,0.0233,0,0.1184
"ARHGAP9",4.9955,6.006,4.8733,7.352,9.1568,3.7862,6.0383,3.5872
"NCKAP1L",12.3348,23.2869,15.4389,35.7073,4.2146,7.3055,23.1054,5.7805
"MMP19",5.495,1.2742,1.1461,2.9989,0.2523,0.3913,0.5434,0.7627
"PFDN5",2.6059,2.601,1.7795,2.6211,2.1201,2.2638,2.9841,1.7666
"SPATS2",15.7338,12.7521,14.326,11.9824,13.4138,15.2053,3.4681,16.4306
"ORMDL2",7.7502,4.0266,3.5909,4.6213,2.2296,3.5025,5.7974,2.0173
"NR4A1",23.6679,18.5757,13.3378,2.9997,10.5723,4.1348,13.4531,23.213
"PDE1B",13.0537,21.4207,24.6839,22.2831,22.2181,26.7255,4.8961,32.2079
"HOXC13",1.3838,0.0459,0,0,0,0,0,0
"CDK2",9.5822,2.2555,2.2476,2.6198,1.4155,1.0112,2.1847,1.2954
"LRP1",124.8061,198.2668,228.9515,137.259,49.4608,116.9964,73.9106,70.1862
"HOXC11",2.6102,0,0.0432,0,0.0602,0.028,0.0268,0.0475
"ATG101",10.3274,8.2893,8.4794,8.3758,8.1694,8.9434,7.2796,6.6108
"NFE2",1.8256,0.3206,0.805,0.6724,2.0373,0.4642,0.9262,0.4917
"HOXC12",3.1249,0,0.0216,0,0,0,0,0
"IKZF4",6.8722,11.1205,7.9835,4.2296,3.1293,5.7556,5.5769,4.9006
"SMUG1",14.1229,14.0434,10.6028,12.0429,9.4548,12.8152,12.0419,11.1693
"TUBA1B",83.8127,116.3205,106.2947,126.7012,154.3268,184.4729,75.5196,170.7745
"EEF1AKMT3",5.5306,5.5865,2.5657,3.4304,1.3067,1.8814,2.5227,1.8397
"KBTBD4",6.449,7.1316,6.9527,8.4329,6.6241,7.3953,6.8954,7.3595
"SARDH",4.5638,4.293,5.0797,3.7113,5.9317,3.947,1.7619,3.2996
"DBH",1.3027,1.616,1.95,1.1572,2.1109,1.9639,0.4463,2.1158
"ATPAF1",40.5143,54.3175,55.6373,46.689,57.4916,60.6202,36.4869,64.502
"STIL",8.0812,2.7463,2.8507,2.308,3.517,2.9085,1.8852,3.2406
"HJURP",9.0318,0.3682,0.2581,0.4158,0.6171,0.0478,0.0687,0.1216
"IL13RA2",3.106,3.062,1.8632,7.6841,0.8459,2.5859,0.5384,4.5736
"COL10A1",25.4933,14.1581,9.9705,9.9564,8.9783,9.5701,28.2299,7.3218
"AMD1",49.8772,65.0385,43.7955,49.5058,37.3309,54.4683,103.6598,51.0177
"NDUFAF4",24.9823,21.8763,27.0707,28.061,37.325,38.7432,13.9498,48.4005
"USP45",17.1096,14.7562,14.5084,12.484,20.6557,16.5105,16.4616,19.2588
"PLP1",809.1759,3946.4237,1140.4036,1081.6647,695.5788,1316.6529,6556.8169,898.0897
"SERPINA7",0,0.0395,0,0,0.0359,0.0667,0.0639,0.0565
"MORF4L2",159.4513,194.9287,180.2102,194.3004,172.7502,243.2871,150.0663,253.4879
"H2BW1",0.1177,0.1211,0.3152,0.0808,0.2198,0,0,0
"RAB9B",10.9901,19.1104,17.0162,20.4296,22.0094,27.7463,6.1274,31.7295
"NRK",1.2744,0.1017,0.0589,0.0528,0.1436,0.0954,0,0.2346
"FAM199X",33.3833,44.8044,43.7206,40.1653,35.1548,46.41,34.9315,48.8018
"ESX1",0,0,0.0471,0,0,0.0611,0.0586,0
"MAGEA9",0,0,0,0,0.1625,0,0,0
"ATXN3L",0.1459,0.15,0.0977,0.1001,0.2724,0.2534,0,0.3222
"RAB9A",19.0213,32.5268,27.8422,33.2568,18.3663,23.6191,49.3047,21.2269
"METTL8",8.8671,13.1506,9.7704,10.2805,7.8314,9.6541,15.1908,9.0045
"TTC21B",27.6256,26.8216,27.2695,20.919,27.7554,25.5273,25.59,26.4021
"NMI",8.1961,4.1503,4.1482,6.4546,2.8181,3.3946,3.6478,1.8244
"TNFAIP6",3.2025,4.3925,4.1996,4.5797,8.4106,2.7822,6.3842,1.3263
"ACVR1C",6.8795,6.276,9.7894,9.8035,4.4707,5.4011,7.2424,5.0309
"BAZ2B",32.1355,52.6553,34.0012,30.334,28.4986,32.2923,66.178,31.8553
"SLC36A1",20.3306,26.0378,24.4387,16.7215,21.8736,22.8677,12.0689,21.5916
