"","symbol","correlation","pvalue","t-test","group"
"132","AQP1",-0.0292032884573653,0.301062658190659,-1.03458409038043,"CNV-Phosphoproteome"
"133","AR",-0.0150531739725089,0.646615754328885,-0.458618193928245,"CNV-Phosphoproteome"
"134","ARAF",0.112487291653871,4.52559906745296e-05,4.09266723569224,"CNV-Phosphoproteome"
"135","ARAP1",0.0439493518444007,0.106249255628202,1.61636409312395,"CNV-Phosphoproteome"
"136","ARAP3",-0.0225152542553962,0.415150648996845,-0.815121993327621,"CNV-Phosphoproteome"
"137","ARCN1",-0.00521546384785905,0.875632260706452,-0.156552944918724,"CNV-Phosphoproteome"
"138","ARFGAP1",0.128122975082081,1.11019376223428e-06,4.89210479387343,"CNV-Phosphoproteome"
"139","ARFGAP2",0.137613720868162,2.47227323130889e-07,5.18548003019977,"CNV-Phosphoproteome"
"140","ARFGAP3",0.0216899606128694,0.439038489491433,0.774060929479155,"CNV-Phosphoproteome"
"141","ARFGEF1",0.200550403823757,6.3227281985232e-16,8.1678796441564,"CNV-Phosphoproteome"
"142","ARFGEF2",0.0755025842972111,0.00579772159344377,2.76347378694294,"CNV-Phosphoproteome"
"143","ARFGEF3",0.0773126809349595,0.00665023460341797,2.71849483921544,"CNV-Phosphoproteome"
"144","ARFIP1",0.114078551583072,2.14338622594648e-05,4.26413177059084,"CNV-Phosphoproteome"
"145","ARHGAP1",0.0691707699705393,0.029045657317655,2.18603573664503,"CNV-Phosphoproteome"
"146","ARHGAP10",0.00882107283801536,0.773390328686712,0.288016194403953,"CNV-Phosphoproteome"
"147","ARHGAP12",0.169140608715022,1.84755914931485e-10,6.42117886811148,"CNV-Phosphoproteome"
"148","ARHGAP15",-0.123390862290842,5.31600321258503e-06,-4.57027395352201,"CNV-Phosphoproteome"
"149","ARHGAP17",0.107358102381006,6.930106023706e-05,3.99096113614952,"CNV-Phosphoproteome"
"150","ARHGAP21",0.15819923011164,1.28251284213242e-09,6.10928342546359,"CNV-Phosphoproteome"
"151","ARHGAP22",-0.0260441259969724,0.397174668795507,-0.847021865434167,"CNV-Phosphoproteome"
"152","ARHGAP23",0.0321404911609069,0.228600632657947,1.20449714853845,"CNV-Phosphoproteome"
