"","GTEX-R55F-0011-R10A-SM-HAKXY","GTEX-WVLH-0011-R10A-SM-HAKXZ","GTEX-NPJ7-0011-R10A-SM-HAKXW","GTEX-RN5K-0011-R10A-SM-HAKXU","GTEX-Q2AG-0011-R10A-SM-HAKXT","GTEX-P44H-0011-R10A-SM-HAKXX","GTEX-Y8DK-0011-R10A-SM-HAKY1","GTEX-QVJO-0011-R10A-SM-HAKXV","GTEX-UTHO-0011-R10A-SM-HAKY2","GTEX-RU72-0011-R10A-SM-HAKXS"
"ACSS3",-0.993248581642937,0.0668727316335773,-0.56449011056734,0.902177169359232,-0.0668727316335773,-1.32124801932977,1.03902119295507,1.9358981780445,0.646250633297716,-0.266704377172074
"ACTA1",0.111224332627459,-0.43377752365558,0.431177943065595,-1.64346183960967,-0.087812263179165,-0.0128742682705805,-2.51291770226712,0.498214711023245,0.545473117005993,0.0128742682705806
"ACTA2",-1.46511393692522,-0.983485082148502,0.87210031336519,0.676559786833952,0.435363207066511,-0.806591491422606,1.60813857014144,0.931689845770992,-0.446167500421504,-0.435363207066511
"ACTB",1.36870403443024,0.830503332255937,-1.08511573598913,-0.971494836834527,0.422160343437152,0.738069850303814,-1.58746449139388,-0.575983222133508,0.767588095348565,-0.422160343437152
"ACTBL2",-0.497411275790135,0.348079199446218,-0.0686606668243936,2.09454308051199,0.196890457306355,1.4947511260721,-0.169191918835895,-1.51295267706235,-0.0480460819742747,0.0480460819742745
"ACTG1",-1.00327991734583,-0.044327396245867,-0.742402417612346,-2.23881656884013,-0.165222916606199,0.0958602090524057,0.565190992779403,0.0443273962458671,1.49615988816841,0.329102268088285
"ACTL6A",-0.903773781291734,0.417176686633899,0.881935831511262,1.0182323384251,-0.4171766866339,0.958262405487439,-1.01713752943741,-1.43150075092637,-1.30478281168802,0.66650262109762
"ACTL6B",0.382518207040812,-1.56369699154544,-1.91558292151101,-0.730626093513294,0.258421063200491,-0.199746510902008,1.12176897622134,0.199746510902007,0.803414436761533,-0.893717514765075
"ACTN1",-0.75924521005648,-0.354194114002019,-0.216410462971314,-0.860554171645687,1.33188390266196,-0.174864317365451,0.174864317365451,2.26681708809982,1.11519550888862,0.245860696370086
"ACTN2",0.106077024871885,-0.511488042710918,-2.0911595972528,-1.13125059136329,-0.722513315823278,0.0655107248197706,1.33559512365108,1.02578715202614,0.183613156285011,-0.0655107248197692
"ACTN3",0.111350632604666,0.0302430676901234,0.0890984089187571,-1.84126999259928,0.228454644706537,0.0415439204112835,-2.08612447072724,-0.0302430676901234,-1.79599107203876,-1.64932071268045
"ACTN4",-0.439538491941991,-0.256843812513462,0.256843812513462,1.35317632528596,1.69178836898851,-1.045238990176,0.276376927990551,1.17773987025807,-0.534144907927997,-1.14796270023601
"ACTR10",0.491707716447354,-1.06964516051867,-1.34680906959643,0.271787552053316,-2.16849546619262,-0.514973818943928,0.633215437517957,0.673658919375995,-0.271787552053317,0.708713253965679
"ACTR1A",-0.926380481465735,0.504881859477565,-0.370546777364889,-0.0401275568055901,0.0401275568055897,-2.43509714164177,1.27455373385339,-0.233086541506629,0.587322186284142,0.11449606362775
"ACTR1B",-1.69657391878852,-0.311254052950091,0.0378227166343595,2.03432055191863,-0.0378227166343595,-0.41926463324776,1.18376791127742,0.362023310261595,-0.475658710669973,0.0711893344463064
"ACTR2",-0.368026124684256,-0.860007643497095,-0.792242793558498,-0.364132088694878,0.552780298675019,0.401740992143304,0.364132088694878,1.38938476633347,-2.10210175717242,0.725771821323788
"ACTR3",-1.12146496697405,0.516697260959103,0.671349966469177,1.43119739772079,-0.874570166710451,-0.515562827057215,-1.98044133187896,-0.00342645642476825,0.00342645642476825,0.469456942871269
"ACTR3B",0.749984167150607,-0.687570318916411,-1.62693114677757,-0.993473336447858,-0.972770086386155,-0.626146309872864,0.626146309872865,1.08495934949894,0.834837380017377,0.882838055405798
"ACTR5",0.763579034267783,1.34821859326454,1.52240286665418,-0.747480239502529,1.33705127198613,-1.14453865511219,-0.375834804112532,-0.646012427945982,0.375834804112532,-0.534589503355395
"ACTR6",-0.332146982378191,1.22491166627809,1.13832216620315,0.588669427428704,-0.237403391472015,-1.30770878972333,-1.19770430709347,-1.38501093378297,0.772164113214207,0.237403391472015
"ACTR8",0.55032151137043,-0.319426396812418,0.350663830524536,-1.17852419534685,1.68707080126373,0.296764976781231,0.726246791732824,-1.16477681934592,-1.4995493801504,-0.296764976781231
"ACVR1",1.68208107583574,-1.22831738356345,-0.407886461505268,0.0956642550089265,0.454737116209648,-0.918075231313772,-0.0956642550089269,1.4393708179327,1.256262124735,-0.374217234898968
"ACVR1B",0.201586126533502,0.033227428951037,-0.0569052081819251,-0.033227428951037,-2.06338143416981,-0.145656204392861,0.188267221005748,0.108470150396989,0.30939491132309,-2.46383370120378
"ACVR2A",-0.104000363117635,0.0713043683828139,-2.00847903107633,-0.00207643108526394,-1.88043515219935,0.0167460581985737,0.0925362885322302,0.00207643108526394,0.0645966075250166,-2.23045256136236
"ACY3",0.0630466937064863,-0.416351042705742,-0.0630466937064857,-1.17746732666062,-1.07932311515975,0.621499899004149,0.132433989770142,-2.42584422683917,0.462557847031741,0.833397949643103
"ACYP1",-0.0331255964362972,-0.0431574354419535,-1.06204775192756,0.482547243123623,-0.284507067165324,-1.51089536126871,2.22251454670508,0.588939553855933,0.0928269047394545,0.0331255964362996
"ACYP2",0.837939518154314,-0.045448083700113,-1.28263457331333,0.119683481120643,-1.78650112270006,-1.67567682436787,1.05537067393617,-0.647548556034688,0.045448083700113,0.26616877768477
"ADA",0.0829017112089895,-0.0829017112089895,-1.8003644486101,1.04696072801087,-0.469485412454328,-0.678161926983104,0.994210059741034,-1.06577650152423,0.618421532044744,1.20987602108445
"ADA2",-1.33007215594214,-0.0176986142766293,0.416600163397714,1.79409204360761,-0.414152248622362,0.0821023267900281,-1.44024807761515,0.0176986142766293,0.308997639893653,-1.36757110829526
"ADAL",-0.581187147190868,-0.0165989126317207,0.0165989126317207,-0.876992707864206,-0.641764187205811,0.7126743559149,-0.827765704075747,0.600849434662455,0.767613134391411,2.35927284134517
"ADAM10",-0.0171111842079349,-0.967006182306836,0.0171111842079349,1.14575593935847,-1.37674530517078,-0.265607497228517,0.577293711815583,-0.80185080842403,1.95371122236488,0.0442924049686478
"ADAM11",1.49688205340176,-1.00157442376141,-1.49647474216918,-0.0390271020056106,0.0390271020056106,-0.37940227582257,0.15910399044835,1.37034681295943,0.73286097049035,-0.964467990436618
"ADAM12",-1.87135754929254,-1.44508315258835,0.233495347657155,-0.313678431318855,-0.233495347657155,0.236764383098535,-2.17209229505949,0.45397823377806,0.335875066235737,0.314891814582824
"ADAM15",-0.479747584023244,0.173464555904049,-0.00499283774972453,-2.38293452084493,-1.60978993238747,0.417826176388753,0.00499283774972404,1.02856396637673,-0.118121988636929,0.146030065562355
"ADAM17",-1.15354873065617,0.424546040509086,1.70064088283748,-1.02638488828644,0.511252270602117,1.43312426220824,-1.03051513014258,-0.211959030381556,-0.324080360034975,0.211959030381556
"ADAM21",-0.334661737910697,0.0575531446463088,0.0898932513228039,1.59099829572964,2.17671353318476,-0.0575531446463088,1.83653999061339,-0.427137715853873,-0.28583056602813,-0.121262679804985
"ADAM22",1.13346538844891,-0.126553395200078,-0.702895669461154,0.126553395200078,-0.606461734185025,-0.775064719381057,1.55730152281776,1.64876001583587,1.41595407180559,-0.387595890611426
"ADAM23",0.389513532862324,-1.33714121161719,-1.10981873957035,-0.0945390885696788,-0.891501621783372,-1.53275966962409,1.08192945249516,0.978729208081095,0.880596178674859,0.09453908856968
"ADAM8",0.135386975801619,-2.64911524798047,0.756032177453228,0.280579087671738,0.74948812591456,0.464574772443079,-0.7553692471924,-0.135386975801619,-0.496039429330513,-0.245363114190134
"ADAM9",-1.11865037723857,0.646782386849592,1.81928582475148,-1.44119345136785,1.10876437740366,0.76459587412839,-0.00774539510572563,0.00774539510572594,-0.521182357256504,-0.0536573407759412
"ADAMDEC1",1.39381794594118,-0.0769014684967915,1.56363158787707,-0.470217274254176,0.0769014684967913,-0.191753123447045,-0.74434249215725,-0.560520111837758,1.66035972716387,1.58488293613105
"ADAMTS1",-0.0519188979868041,0.00231769492756247,0.168668666444185,-2.26653189743664,-1.67029419280778,-0.00231769492756247,0.0736784494252018,0.101773148539404,0.0968351056119856,-2.0323435567368
"ADAMTS2",-0.0016134663387854,0.0016134663387854,0.242603711327547,-2.0293830493518,0.0712787197945342,-1.74667112636335,0.103539377142689,-2.12106339237107,0.213080138159114,-0.0139390531973349
"ADAMTS4",0.258911724093127,-0.57375719568105,-1.20997001788402,1.15965493070039,-0.873971809025864,1.07291729778825,-0.258911724093126,-0.871412693164007,1.62288197922777,0.728803203051517
"ADAMTS7",-0.139676347213133,-0.733789967424437,0.190427505882809,-1.56574577518684,-1.52311075834417,1.06873713141385,0.139676347213133,1.42093098375721,0.655592866475626,-0.290152849704273
"ADAMTSL1",-1.24898689448919,0.669344184371222,0.843813494971489,-1.25108001702788,-0.669344184371222,-0.954996987921072,0.809557237387168,0.854630084360811,-1.19718095267319,0.840120717788767
"ADAMTSL2",-0.000184589771978785,-1.69284047597661,-0.232460972364471,0.900300708325454,0.000184589771978563,-0.923539221055642,0.380649613756317,1.5151469052212,1.35323033117643,-0.463694364515649
"ADAMTSL4",2.2044992967202,1.57791292746392,1.40160757412845,-0.199318436340632,0.536838940415711,-0.393487661585648,0.0067166902549975,-0.848150953914578,-0.0067166902549975,-0.283802623696811
"ADAP1",0.316861532420872,-1.5314777601619,-1.5762454771993,0.462968060168758,-1.81398029700892,-1.43314663439739,0.696086596413233,0.01953524375588,0.320991652719885,-0.0195352437558792
"ADAP2",-1.78124145944212,0.0239029154107934,-0.0222922661413546,0.854565014759354,0.563189838164466,1.09517397458237,-1.88901513518948,0.0222922661413541,-0.569381616926562,-0.285475970805833
"ADAR",1.19865400074382,1.00191341074483,-0.162948052223209,-0.00743881597919912,0.150789477108108,0.812202190261736,-1.07531292166955,-2.16389036458572,-0.167661277977062,0.00743881597919954
"ADARB1",0.498953562691411,0.0312519673282976,-0.0312519673282976,-0.560285092170661,-0.437085746147316,-2.74465993388769,0.240309966526292,1.00875058290418,0.121283424623398,-0.316685147393501
"ADAT1",0.02418259082317,-0.0432509333206491,-2.40226342931633,0.185331781992945,-2.2032102132743,0.190125312762167,-0.0241825908231699,-0.0485758182529059,0.101370355241457,0.076726880985339
"ADAT2",-1.376424596652,0.865122198231748,-0.880684311843444,0.864906910019072,-0.738457596438425,-1.05285310077627,0.777678930289244,0.738457596438425,0.926959668118338,-1.12724483778449
"ADAT3",-0.201308607472174,-2.45075314980132,0.0694167025229568,0.125379215238039,-2.21518546063215,0.0528690138797788,-0.0456710901460824,0.0456710901460824,-0.142898357643335,0.229816955564193
"ADCK1",1.20034974387839,-0.81067003679563,-0.239649997516819,0.157163962424721,0.962817546423385,-0.218902031293683,2.43437153055448,1.33680127110782,-0.157163962424721,-0.245525765367083
"ADCK5",0.178682397414975,-0.176272579947057,-0.935269803370674,0.265558808310605,-2.90928575097939,-0.23632949712973,0.347184958479184,0.176272579947057,0.435029672654261,-0.518270698850686
"ADCY1",0.983212493403201,-0.161653452245401,0.161653452245401,-1.3431797822798,-0.380000581360402,-0.817149044895646,1.08273848834277,1.39549422405911,1.37833942191999,-0.762519178954904
"ADCY2",0.844388333990525,-0.226593951916471,-0.490815856419905,-1.12568555548866,-0.511525747565545,-0.305477227091414,1.9500174856314,1.09376341330256,0.226593951916473,1.47713763059818
"ADCY3",0.053653954308221,-0.15405025631773,0.387474428120854,-1.8985129178009,-1.22644191520437,-0.513527105624382,1.31271407010058,1.26933882874369,0.366780832241015,-0.053653954308221
"ADCY5",-0.190521386625542,0.753514667588567,-0.463472694201997,-0.74478250502608,0.176359322973358,-0.176359322973358,2.0671691471763,0.839031200894648,1.09879682661548,-1.33741079180295
"ADCY6",-1.15071998932049,0.194183708778853,1.57247450622661,-1.79172801044498,0.086225033970665,0.772612898411701,0.349314264579359,-1.15530172808778,-0.367878355890321,-0.086225033970665
"ADCY7",-3.0959991636779,-0.0143796012698934,-0.235832840207967,-0.0991910756438599,0.0143796012698934,0.110750057660519,0.214721137212024,-0.0623371115141491,0.0771724628845201,0.273118086189615
"ADCY8",-0.0406467641033484,-0.31277580447529,-0.491961069347096,-1.88269919213257,-0.641524773405994,0.366204812592164,1.38103443671435,0.866665911383479,1.39818665098401,0.0406467641033484
"ADCY9",0.594326937127739,-0.388866723975254,-1.23914930213558,-1.61184733181416,-0.967250814984071,-0.332174974883375,1.44286289660717,0.788741746715104,0.737076125277669,0.332174974883375
"ADCYAP1R1",-1.55547754487352,0.561735862670685,1.23867944689471,-0.06017163930081,-0.486584396026428,1.70808150039628,0.0601716393008099,-0.632231492401756,0.63395992134766,-0.894617910776187
"ADD1",0.0185874838179248,-1.04946327241822,-0.2479926783679,0.940527863504456,-1.48987803098149,-0.35505241882763,1.45808828754674,0.91857084955331,1.36917338556924,-0.0185874838179262
"ADD2",0.189054587201011,-0.853928995409138,-1.23769632990845,0.0091120169589882,-1.23221133304631,-0.590213552854409,1.64358007089861,1.29817419442765,0.671524343883994,-0.00911201695898732
"ADD3",-0.489305376260041,-0.766732306067132,0.397475820688487,2.27154285637272,-1.37959485047779,0.112521404448745,0.930328996800829,-0.112521404448745,-0.247340912075714,0.330230838055519
"ADGRA1",-0.778817653993391,-0.736495984801799,-1.91823838034811,-1.81893408695807,0.992069839924088,0.0397924281343308,-0.0397924281343308,0.614651449337427,0.156389404340839,0.570353102983041
"ADGRB1",-0.309201764657573,0.00587690379721803,-0.00587690379721803,-2.272182833528,0.949773169061793,-0.262435477142691,1.05349774745875,1.07091654176055,-0.655846760480644,0.292379468258006
"ADGRB2",0.820432592065985,-0.652524152104656,-0.908329605289773,-1.55030500717125,1.40132819035155,0.283831194539111,1.2961094692332,0.532202084317878,-0.766541399026597,-0.28383119453911
"ADGRB3",0.194042743319329,-0.46819808245593,-1.50340218500628,-1.88996735068913,0.318938900430756,-1.63977024321801,0.447265280614709,0.919210832557532,-0.194042743319329,0.429528072634162
"ADGRE1",0.0360969303031278,-1.88334270749831,-1.84259203270515,0.0929611908911974,0.366616207537197,-2.02838425014167,-0.606814850168992,0.407698751133617,-0.0360969303031278,0.217582693371013
"ADGRE2",0.441881915372698,-0.326118777207142,0.81706927931319,0.942198635132007,-2.06555475552303,-0.213461029341442,-0.343231042330759,-0.0394940430744474,1.67199235865936,0.0394940430744477
"ADGRE5",-0.169149491434597,-0.790843817670898,1.45480594841552,0.467968152542231,2.12491169744791,-0.262326454188121,0.169149491434598,0.721747038095655,-1.02033275234069,-0.545953764783255
"ADGRF1",0.0668927301213132,-1.66147506837333,-0.0107393602323892,0.21062075993696,0.126071213331045,0.0107393602323892,-2.39187935406226,0.215975630490033,-0.310285465981816,-1.85672665396088
"ADGRF5",0.697387313229669,-0.151985430074648,-0.416887226112576,0.578549765269821,0.151985430074648,-1.18852382127274,-1.11184815172104,2.01328071588227,-0.859736004675631,0.733166939881856
"ADGRG1",-0.615563225680163,-0.112854913669717,0.518042419143291,0.861817484536123,0.368684251297587,0.112854913669717,-2.4180382716199,-0.70124039199416,0.929751999856281,-0.758166245377723
"ADGRG3",-0.322164699355617,0.0951235472904368,1.83744352625374,1.72003363066665,0.259121530980089,1.86840933920464,-0.616559755068347,-0.420552446503836,-0.270211866858021,-0.0951235472904368
"ADGRL1",0.668947748511338,-0.0573759915978377,-1.46722753918834,-0.784595019068952,-0.456352845840031,0.0573759915978368,1.97241187015931,0.541963932291379,0.885300341539702,-0.795809358955551
"ADGRL2",-1.33695299646875,0.876054524837424,-1.27105694312922,-1.16227558268121,0.435876585050515,-0.152239695407402,1.54040132993097,0.152239695407402,-0.911431299870696,0.472160074046122
"ADGRL3",0.79995172321576,-1.08091576183679,-1.71790689936106,-1.37408835953447,-0.391797203693358,0.391797203693358,0.814886655758581,0.541219367917111,-1.15694568683956,0.630042204377913
"ADGRL4",-0.793638969329301,-1.18463965874833,0.799925703943397,0.785219246749664,2.32824113015703,-0.302864863459248,0.217509681102008,-0.196019985878176,0.196019985878176,-0.504635950567867
"ADH1B",-0.0602728629674416,-1.19338389319068,0.0602728629674418,1.00152720074682,-0.828065163291505,-0.726426484716726,1.47610163243683,1.679338789581,-0.334656772665502,0.759991758387284
"ADH5",-0.168275783123497,-0.707670035105439,1.13907932116088,0.454263746825113,-1.76598345733015,0.0535759419729714,-0.0535759419729714,1.32884438816542,-0.718843844807061,1.27682891976305
"ADHFE1",0.000946576317081288,-0.584714113215824,-0.194645547227365,2.1064593785948,0.907428739382497,-1.36316026742998,-0.000946576317081288,1.24967031027316,-0.482292147133548,0.260419199145262
"ADI1",-0.30460285053855,-0.161718267262493,1.5761021361864,0.439129258553965,-0.171744079805767,2.78835448655548,-0.261142688840293,-0.0609257625224016,0.0609257625224016,0.29282302679394
"ADIPOQ",1.03665602317572,0.000535541466930864,1.38147899558242,-1.20276488321426,-1.48568295004353,0.794805311769256,-1.12374474776649,-0.000535541466930864,0.392184108506715,-0.618733390777341
"ADIPOR1",0.0180587949282072,-3.16222850219925,0.108789045117525,-0.0852826939356743,0.114014693026423,0.0468080388220556,-0.306134107514278,-0.169037321981979,-0.0180587949282072,0.0482768215319089
"ADIRF",-1.65874802804547,-0.743365364580997,-0.286822393342836,1.24183584011787,-1.24757041773045,0.439457720543341,0.286822393342836,1.27949934098113,-0.748324734616461,0.390176881923254
"ADK",-0.202764097968402,1.03485411203735,-0.383101099230359,0.209238391293526,1.68201340841839,0.0533388706574878,-1.82595030805145,-0.680996611187362,-0.0533388706574873,1.07071450090466
"ADM",0.6824633747382,0.584068383065419,-1.41663836944604,0.180109586058899,1.81665390246808,-0.456260345264206,0.749754224568116,-1.17010406533548,-0.180109586058898,-0.825719615911892
"ADNP",0.0123892214042085,0.130457840989247,-0.0123892214042085,-0.181433525008907,0.550359947101476,0.514010093615061,-1.37687429593712,-2.44585459119104,-1.20762312806537,0.519300279900849
"ADNP2",0.0462279806485132,0.377586936387652,-1.44634645336921,-1.8879439896883,0.317059740622265,0.205239479693409,0.29922337798172,-0.0462279806485132,-1.8353449306625,-1.66496271320412
"ADO",-1.19053346554296,0.287077630311847,-0.1232312752813,1.17292809213591,-1.88744773186738,-1.08795685530229,0.70042834267891,-1.33470577067134,0.221039246956682,0.1232312752813
"ADORA1",1.89905946242268,-0.92372704107079,-0.762697974739141,-1.75830835137074,-0.119135802129843,-0.32152878783154,0.287561122003306,0.422106023543897,0.119135802129843,0.703510212401558
"ADPGK",-0.0289672852868751,-1.40966441432044,0.0289672852868749,0.717444428356134,0.35095801470258,0.380134410984477,-2.25633349705434,-1.6527804384072,-0.385121870632028,0.0746385790360867
"ADPRH",-1.52360039559469,0.894403997113304,0.0912347222856119,0.5445281287868,1.23026890629693,-0.10380038978764,-1.5160992864767,-0.0912347222856119,-0.14830906796297,1.33070519343199
"ADPRHL1",-0.206960563505364,-3.06993944224438,0.0387702997902531,0.277676731496276,-0.149733994046831,-0.0387702997902531,0.137789994827128,0.202247058710147,0.277409630793092,-0.204374774821892
"ADPRHL2",-0.69085692761522,-0.217274751395902,-0.41525131237642,0.566049711119998,0.325064509633897,0.422629765668909,-2.60289282885658,-1.12541391233107,0.217274751395901,0.655926640214009
"ADRA1B",0.0283322665763921,0.0211111901472431,-1.71739678489313,-2.12333128361074,-1.6014738380365,0.0177691641955159,0.0648144637022801,-0.0177691641955159,-2.07498007939743,0.0933160545779142
"ADRA2A",-2.31109174783558,0.0192752228196874,0.0625851374691886,-0.120368827139233,0.0988562616819655,-0.0677570592127072,0.0492638079963168,-2.40487269133345,-0.0192752228196874,0.0432581121160028
"ADRM1",-0.16276702431853,1.28626906656609,-0.415355646645225,-2.43427011791076,-0.0235060019921529,0.23567692586531,0.0235060019921529,-1.29185155376517,0.144982978283117,0.230949802002833
