"","C3N-00439","C3L-01955","C3L-01962","C3N-02818","C3N-01803","C3N-00243","C3N-02261","C3N-01903","C3N-00496","C3N-03021","C3L-01279","C3N-01650","C3L-01865","C3L-02212","C3N-01653","C3N-02440","C3N-00958","C3N-01652","C3L-02210"
"GEMIN6",0.12587726834869,-0.0937700490166633,0.211370574742969,-2.13667154007591,-2.17423227457946,0.130943748538245,0.139669416660171,-2.09189552719711,0.17806050100335,0.159851743709556,0.103016022240011,0,-0.0242811923022699,-0.0865108017026349,0.0482417896041532,-2.12008952229211,-2.1501999775685,0.0711964451881368,-0.0142738991854464
"GEMIN8",-0.799531812849302,-3.31059339702144,0.0413985766051791,0.177183846126093,-0.225035335290107,0.890336100945587,0.767542284290708,0,-0.365882460833594,0.125742518235207,0.199415954612606,0.250337321768496,-0.249828886801814,-2.11853197206419,0.391084510021869,0.777402356741416,-0.562911921272643,-0.170001905421313,-0.2636674276262
"GET1",1.33484865663087,-0.45611230967329,0.880803030090161,-0.278996414923592,0.832913701073474,-0.299547679779406,-0.34087481946564,0.173437381675231,-1.21829363697925,0,-2.59413659436674,-0.138546818574263,0.588664156826425,-0.0110509818840397,1.24282439304728,0.420576480384142,0.294822037995754,2.01452919606414,-0.209044188876262
"GET3",0.75252965491338,0.400631663281843,0.383730271903728,-1.65093239083704,-0.278963150235527,0.0928046995870998,-0.245231041546776,0.109661018059325,0,0.00477491378102279,-1.18759571318518,-2.53311509658211,0.500094035534613,-0.389629393655085,-2.10085372716594,0.18023662684883,0.611299405877275,-0.593028542483717,-2.05057295771851
"GET4",1.25764734527253,0.828595806790645,-0.881420156167444,0.78437153082892,0,-1.42712472734152,1.44567329601418,0.970388512930684,-0.732588204716046,0.77755769811115,-0.512148936000131,0.498708115756545,-0.661077352752077,-0.134929789672938,1.52364955071763,0.0571158044316757,-0.588310830012671,-0.869687103579579,-1.93520581752915
"GFER",1.57982381185076,0.377527829660678,0.87346085518583,-0.033314661970554,-1.70069217239473,0.00420331602306991,0.00888741705418685,1.69157567202458,1.15621821331073,0.345288965126616,-0.472407894929323,-2.10697276430096,-0.503767357105427,-0.103979595089194,-0.595236350207691,-0.329307709789983,0,0.428471457824949,-1.35751708347095
"GFM1",0.266606488573363,0.903488630535898,0.398714485091654,-0.767712653097324,-1.65427249944491,0.393891727793079,-0.0312902698345035,0,0.0966425944756238,-0.522836149768862,-0.716005499379175,-2.65143960707821,0.371770812997589,-0.31698960530674,-0.680734990838221,0.0118726087551058,0.521844994612263,0.175834789464704,-2.66916532447226
"GFM2",0.128164091458966,0.499581974287276,-0.103235540634735,-0.18155410583803,-1.86274830453674,0.0233463624260193,-0.397198916998749,0.489322211454478,0.247479170808972,0,-0.404712321215229,-2.71553119315161,0.994603185162988,-0.210161322474364,0.206001706170934,1.2381972563329,-0.38743076526298,0.288912418767496,-2.07867522656857
"GFOD2",1.55403912707496,-0.694898120345742,0.375803295251998,0,0.535611028065553,-1.25533210146264,-1.60550990348033,-0.207276339239016,1.12521481690744,2.66308962588962,0.406880344959637,0.909075493561806,1.3001576493918,-0.0515951844985383,-0.139375415660452,-0.247032182524775,0.0284066305034708,-0.0426905848284946,-0.50668794761
"GFPT1",-1.19569788213142,-0.634903449263759,-0.855696310831696,0.35075805798933,2.14735208632071,0.358840953301793,0.405414834490156,-1.18935850920177,0.815863547497488,-0.535105409362875,-0.303436250072657,-1.63900060380119,0,0.20676685447458,-1.1893594548066,1.38414795376878,1.30764867708825,0.238158382047542,-0.387022835277517
"GFPT2",-0.160194462894328,-2.01972939610418,-1.99008952964298,0.0582058104505348,0.144146982251769,0.235624053310003,0.254819018515331,0,-0.135182799643864,-0.126307153393393,-2.021435128364,0.0447528040246195,-1.9834988058872,-2.03939160037765,0.082353416232211,0.085578586882727,0.146051721622026,0.221384618808733,-2.03338662325331
"GFRA1",-0.05986879082516,-0.124743639142964,0.0694414151785263,-2.58566661528625,0.124195386765876,-0.0493820543458336,-0.211452127187905,-2.535780676567,0.023681446003241,0.166964552210915,0.0945980985722309,0.527592553327637,-0.0867681786136203,0.250522228998783,-0.0462228358045786,-2.56719222532118,0.112430199653555,0,0.305630292698848
"GFUS",-0.964742572705595,-0.275787317520889,0.362638602368984,-0.0892006605025577,2.35739660328025,1.89130036849897,0.346689718689324,-0.787900097393859,-0.706117246199061,-0.177559624648832,0.735312956733239,0.668034089541268,0.271129683004841,-0.0927733565881158,-2.1184232419707,0.354583214846912,-0.898132213332508,0,0.0925163649230029
"GGA1",0.243294213203258,0.186329166638186,-0.0888252022316286,-0.793578335414101,0,-0.865091203783646,0.489897214239903,-1.38738867857135,0.420623348400478,-0.0961837849226087,1.4468176904979,2.08021213988118,-0.0899332249003293,-1.17108197955562,1.63144133606822,0.250639184068982,-1.41183909357371,-0.107741181351083,1.36861373243723
"GGA2",0.29700915795261,0,1.1344018653232,-0.679634372540787,-1.01682482622304,1.29885326229042,2.53595666071459,0.230427445362726,1.54652087878518,-0.481836261896021,0.74960089880182,-1.53332921707657,-0.546482697620068,-0.2007491040896,-0.542090089187611,0.241004900778967,-0.0141052994771503,0.977677051380638,-0.613494252797769
"GGA3",-0.591255329267694,1.73407552289382,-0.742931733345373,-0.666094591642316,0.618808990604359,-1.55034948312028,0,0.856101138479325,0.665324628584638,-1.59691450602189,0.560106379313353,1.51834836669468,-0.198055698620945,0.0788413056621782,1.82268705756028,-0.729320580957713,-0.602342764821615,-0.38801890121551,0.42567654863262
"GGACT",0,1.00555629390069,-0.576999755497954,-0.640909989922962,-1.34580027828555,0.220466015828937,0.217272196018423,0.906920547342191,-0.266413693182676,0.154193779155027,-1.21497812961644,-2.7641430088283,0.39197639393835,0.353496843085974,-1.43564324106345,0.0485230641329747,-0.439932236301477,0.128128638438787,-2.15520009716557
"GGCT",0.561410679539981,0.212225003815707,1.17349518679773,-1.24488691897935,-1.43492743484656,0,0.320108991993462,0.0187338295051815,0.435415009857995,-0.468445149891617,-0.0713663555298867,-2.63339206022329,0.098589835137608,0.175826105020961,-0.372614105497769,-0.0138453206003257,-0.0928938809782928,0.218955382399788,-2.58397923144057
"GGCX",0.214677559801838,0.280748186635153,0.174279068503372,0,-0.409244153249097,-0.0684480913339388,-0.77753191725522,1.092302827812,-1.48386304448206,-0.917364572535274,-1.70685503589394,-1.69759620003054,0.19492842603522,0.361100806291087,-1.33523896070559,0.246912948801711,1.7161737821694,0.306340717296477,-1.92795560147451
"GGH",-0.302971400095257,0.139773898965939,-0.519297547351591,-0.444672611744109,-0.501065789861047,0.39923547154049,0.240424038627973,0.573945724275381,-0.260220163255838,0.210187564478944,0.342474661346282,-2.73044233806405,0.203675102930661,0.228857340910537,-2.04657712276868,0.314456136168142,-0.329551403380074,0,-2.67269342738268
"GGPS1",0.769610491252341,0.977667497646246,-1.62019827510985,0.113338669287386,0.395081038412056,-0.782907060901921,0.674565200351922,-1.54774663379269,0.397615582480314,-0.448767686251598,-1.35752714582712,0.794140728259879,-1.99624141749818,0,-0.528366918814108,1.05412209180109,-0.364658709382683,1.39972391498948,-0.488312595687146
"GGT1",0.152655291124339,0.360879364878665,0,-0.497465660981655,-0.307820023465159,-0.893657070966002,-0.506053457076328,0.103347238985617,0.230679511423771,0.46582492127444,-0.687962607663522,-3.55667786035252,-0.0515987260946163,0.573187227786969,-0.656447034491717,0.259170871504976,0.138969181259412,0.0156796981600106,-2.19393770377429
"GGT5",-0.540387133698488,0.527625404440338,1.02157490779909,0.325828573515199,-0.0942487445337316,0.174290342713744,-0.414072394500122,-0.785397316647354,-0.113787470811307,0,-0.51274214086952,1.57105258711831,-0.206306888482217,1.24613406552238,-2.7011718551672,-0.319019574757603,0.0174771834644838,0.393257883291601,1.91818990356667
"GGT6",-1.81565770696727,0.0948062946072062,-1.8818182924125,0.0723706019494062,0.0364002872244493,0.032652078877668,0.0102249610664756,0.197998278638038,-1.82820889045035,-1.83971580432888,-1.91196956820761,-1.98882026005141,-1.87547868692535,0.0400013105717557,-2.01044701629798,0.164657959911498,0.154731060385441,0,-0.0054922130703493
"GGT7",1.30020768232166,0.898827955670614,-0.0575843318139295,-1.78216087684194,0.334198954814197,-0.58840084694189,-1.36484168419957,-0.972559778043147,0.826962966771302,0.117119427080638,-1.40478468988022,0.503274394816838,0.0459049010750618,0.508567482969822,2.03646173137986,-1.10905282936138,-0.0853983233134662,-0.785679637356816,0
"GHDC",0.437696006607583,0.750405293704237,-0.0394729429773434,-0.537208211647938,-1.20595798088693,0.366021088390235,-0.371874916532905,1.04944025530413,-0.646791210022893,0,-1.42180961317491,-2.3920860566624,0.189697830229483,1.11515013078089,-0.894554806576581,0.0397342804057459,0.181456314225936,0.82569393452063,-2.07270667492721
"GHITM",0.488658340739585,0.650062851949972,0.443348978817602,-0.244982422870005,-0.791494710520119,-1.04832080955132,-3.27802160362157,0.725843858446428,-0.00470582011494496,0.998976700573109,0.327888815092523,-0.448018091609998,0.898497541629517,0.658435564526869,0,0.324161086460737,-0.629308743488855,-0.61302457502609,-1.0002786371629
"GID4",-2.64102872244922,-0.0436164293767057,0,-0.00725056511679545,0.109535358207755,0.0299740285187546,0.0296883579993498,0.00492842861184578,-2.65829871876446,-2.67413183605972,0.0133421995333299,-0.032959137015332,0.0281964982358577,-0.0733410410240329,-0.0338471366996692,-0.0177850050437915,0.0757236070859208,0.0300267828433789,0.0330663696690064
"GID8",-0.41249080928567,0.857175435266075,1.91925104847318,0.210987408986265,-0.534236445146693,-0.311336390699139,0.617876047258839,0.695270348668919,-0.897752074152992,-1.7882635450876,0.11096290601911,1.20469149812452,-0.367075845104333,-1.15046917221168,0.947989402731941,-0.345215086510222,-0.278999677369814,0,2.10964562052293
"GIGYF1",1.11648936560224,-0.489444805230795,-1.00713541737911,0.468161844175167,-1.22636118583563,0.347939800954027,-0.0257922651599537,1.43041161286198,1.66337955732459,-0.182618424913205,-0.93406126589984,0.873867309266491,-1.48038201723443,-0.261003264829246,1.39502026163538,1.71022517328624,-0.1738495770142,0,0.967828859199683
"GIGYF2",0.346724114753611,-0.743355435407821,-1.78372768339382,-0.531112487441727,0.743821961805335,-0.0110596900556475,0.438181090551387,-0.876512512736519,1.69904425820495,-0.534309825011671,1.2366911133413,0,0.394063139839434,-1.20933228247752,0.0110069672781333,0.70037434223806,-2.11982002283025,0.857313085746062,-0.740385310117856
"GIMAP1",-1.10334830894277,-1.02741860040758,0.201662925690507,0.510370474404353,0.358908621840228,-0.290489963727954,0.564771052023591,-0.645716743980928,-1.30810821622078,0.376712343551472,-0.162058469718916,2.61647243130477,0,0.823395732586338,0.872597014588411,-0.194647580788072,-0.221543446868532,-0.353594811330478,2.15146852274137
"GIMAP1-GIMAP5",0.0569415909888734,-0.788538919835546,0,0.683873710196075,0.793608202731155,-0.194850647245639,-0.637372017299716,-1.3095578535351,-1.13472746637722,-0.258729137548125,-0.156194616840073,1.95149980078818,-0.562151588942059,0.616923722960575,0.0338717382825203,-1.89119481763272,0.850831525996082,0.15562297829763,1.97746283941368
"GIMAP4",-0.915294668760625,-1.41577740896747,-0.607249335867605,0.627595955256238,1.16438853704731,0.184599877748481,0.117227850884265,-1.14144242046206,-0.758307148040624,0.205417568947642,0.336357840662199,2.09154200104447,-1.03327604261012,0,0.679535077684449,-0.78625657797678,-0.272835041311311,-0.243892962884458,2.0753780375113
"GIMAP6",-0.0503192139625144,-2.63427974028293,-0.113307774230897,0.109555679715093,0.0573928439925424,-0.0963599696663882,-0.0277413188869751,0.137083854277992,0.0502379729574551,0,0.04014044367048,0.170546549291081,-0.0434220886770834,-2.65824418759943,0.0184160573308415,0.0227276441324444,0.0233294659334845,-0.0717658570509861,-2.65092527482996
"GIMAP7",-0.665621115033691,-0.23928784428875,-0.803948387935161,0.862144186413067,1.09958610635818,-0.372628764335479,-0.316210303111865,0.56327843634391,-0.535463885616896,-0.0202857413085714,0.107376302756433,2.35000315953837,-0.602923214906253,0.620972642758885,0,0.363492003495337,0.375681632820078,-0.0698124782201405,3.03977926682094
"GIMAP8",-0.403761121661165,-0.355861331913579,-1.74358446577038,0.703228468332151,0.661331270811965,0.025507460360588,-0.0463547631179874,-0.152902329816453,-0.383433514375782,0.674643016771484,0.52240162784873,2.58641594772783,-0.167965792238415,0.482256304277376,-0.0599859409120397,-0.860934535771728,0,0.270371829903994,2.44896927053433
"GIPC1",0.4534808565898,0.155616580044902,0.849411199618935,-0.926519076808294,2.53144044932123,-1.26169141814455,-0.185539139837221,-1.32921448632097,0,-1.47950598763405,0.804746231271131,-0.0230567684862283,0.44199508354091,-0.973751241234398,0.16318082721067,-1.4799859869851,0.190149021541106,-0.731824766466213,0.0863158020311295
"GIPC2",0.402211508330886,0.726559404336883,0.120295622600507,-0.153417770676451,-1.75188433282278,0.434051904091558,0.220292264187486,0.555488360135665,-0.0175950066513023,-0.142075221937101,-0.712594443742997,-2.15653231282319,0.17581255316823,-0.277768243130335,-1.67214981627435,0,0.532286125153424,0.598451121860807,-2.57691361842381
"GIPC3",0.0863185215656483,-2.63918967534223,-0.125125329438014,0.0443324957656717,-0.0527020171123971,0.0554702166422898,0.0630415399752589,0.00335901120582536,-0.0546662212837627,0.0628542154375497,0,0.144200222463693,-0.116493054177178,-2.6640575097379,-0.00907791955252389,0.0051382520452918,-0.0356032781921875,0.085985213418419,-2.6564626961249
"GIT1",0.0893118676040345,0.677342335307398,-0.857532659327059,0,2.20530432746158,-0.0654672728976042,-0.0694611400952003,-0.485149032942829,0.0872104507209787,-0.164646319254263,1.10856496485165,1.13498821199535,-0.259930388952453,0.331472151325907,0.599273004079873,-0.496475500163675,-0.677128177999206,-0.306353033608828,3.1101917522983
"GIT2",0.00679924199418307,-1.95911747925361,-0.182431080578899,0.532875432844786,0.505177215079984,0.268280965352855,0.416494829631334,-0.376498954882159,-0.174731220366422,-0.581474025473387,0.888182357057104,2.58674501635448,-0.00354973523408632,-0.590421735663765,0.337362651633446,-0.409101575175192,-0.273615450494778,0,2.28319604277799
"GK",0.0674887794525006,0.439928756002652,-0.222862768915523,-0.461707092012939,-1.62230271529493,0.257005540993526,0.0269134199304891,0.245418952205777,-0.209938680926411,0.0178259774744705,-0.911971217774669,-2.59736313298563,0,-0.404482814636937,-1.95930766626327,0.0550580107105862,0.494483773760421,0.343142222769681,-2.67722415259971
"GLA",-0.0548534138355189,1.47328096628555,-1.81653098767096,-0.275267921954998,0.224407151952587,-0.712696371217787,0.899644863921038,0.0122610198232317,-0.504695013497864,1.35931939501434,1.43564793115088,-1.35432000645796,0.326871114203442,1.05615076733502,-0.227141832919266,0,0.241161107994848,-0.196843371310127,-1.92733672424866
"GLB1",0.24370032411456,0.69523529563416,-0.542770583956186,-0.522673644432297,2.17950069437677,-0.0110415007532728,0,0.273245092103346,-0.92388001539914,1.02012878162086,0.865178849268902,-1.20765777526196,-0.2773163683643,0.438875190288048,-1.27774266456902,-0.199278650608275,0.981184142141413,0.209625058696975,-2.24039470080701
"GLB1L",0.480013355180494,0.805583394277138,-0.601499048535441,-0.375686060679306,1.49704640674208,0.644947429447477,0.316502691271136,-1.28876039117342,-0.384638020866081,0.119308537796766,-0.471250228605785,-0.473712719991542,-0.00584598347682216,0.0573350997692438,-2.82223242809204,0,0.818164427232939,0.0176921926074322,-1.90364158169567
"GLCCI1",0.753199054191824,-0.609376298091921,-0.381936763651883,-0.25441383435082,-0.454064535379138,0.650898000478685,0.309889524552112,0.0789001771609203,1.01427630757401,3.65696896225562,0,0.11905737566853,-0.523897874682117,-0.100225511066748,0.858966385841645,-0.486628019311579,-0.805169748674063,-0.601518115409815,0.0723124103511551
"GLCE",-2.0380597845902,-0.0292841911526847,0.152280849057873,-0.0379857910040767,0.0855880990101315,-1.99682458329507,-2.01358220473945,0.119132716685514,-2.05128549811072,-2.06341082052894,-0.00310832145396902,0,0.134752981626239,0.00534743372608811,0.0956543060775705,0.0697157370811008,0.159708583808715,-1.99170854161289,0.0866442920463618
"GLDC",0.695137540136002,0.832868580505206,0.48202418567972,-0.206494102371633,-1.58192668334231,1.15809182526673,0.0377188002653922,0.652808450457738,0,-0.0164793139828275,-0.517615416547556,-2.24968958700827,0.49910084983061,-0.294634007840943,-1.51982656112706,-0.794519108514702,0.287450797128679,0.646956298250847,-1.99033337341327
